"Date","August-15-2025"
"Time","21h22m49s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.169999e+00,5.610577e-01,-5.012614e-01,6.587498e-01,-2.088915e+01,2.060230e+01,7.805288e-01,1.272685e+02,9.982145e+01,-4.242826e+01,5.717072e-08,
1.199999e+00,5.714470e-01,-4.906510e-01,6.578069e-01,-2.032488e+01,2.056641e+01,7.857235e-01,1.267189e+02,9.927498e+01,-4.239862e+01,5.756225e-08,
1.229999e+00,5.613467e-01,-4.926937e-01,6.649382e-01,-2.063670e+01,2.083879e+01,7.806734e-01,1.265370e+02,9.919332e+01,-4.244433e+01,5.695957e-08,
1.259999e+00,5.691330e-01,-4.977088e-01,6.545026e-01,-2.058490e+01,2.044097e+01,7.845665e-01,1.272507e+02,9.966129e+01,-4.239941e+01,5.755178e-08,
1.289999e+00,5.711802e-01,-4.871852e-01,6.606086e-01,-2.023117e+01,2.067315e+01,7.855901e-01,1.264080e+02,9.880766e+01,-4.240858e+01,5.743039e-08,
1.319999e+00,5.637181e-01,-5.000032e-01,6.574335e-01,-2.078609e+01,2.055221e+01,7.818590e-01,1.272544e+02,9.978088e+01,-4.241950e+01,5.728616e-08,
1.349999e+00,5.714148e-01,-4.943594e-01,6.550525e-01,-2.043236e+01,2.046182e+01,7.857074e-01,1.270414e+02,9.945676e+01,-4.239236e+01,5.764527e-08,
1.379999e+00,5.623997e-01,-4.950109e-01,6.623223e-01,-2.067673e+01,2.073861e+01,7.811999e-01,1.267740e+02,9.937827e+01,-4.243854e+01,5.703557e-08,
1.409999e+00,5.666208e-01,-4.988948e-01,6.557780e-01,-2.068154e+01,2.048933e+01,7.833104e-01,1.272627e+02,9.972062e+01,-4.240564e+01,5.746935e-08,
1.439999e+00,5.699861e-01,-4.874337e-01,6.614562e-01,-2.026800e+01,2.070551e+01,7.849930e-01,1.263869e+02,9.879266e+01,-4.241143e+01,5.739276e-08,
1.469999e+00,5.656285e-01,-4.969983e-01,6.580707e-01,-2.065233e+01,2.057645e+01,7.828143e-01,1.270614e+02,9.958584e+01,-4.241437e+01,5.735387e-08,
1.499999e+00,5.734881e-01,-4.929610e-01,6.542942e-01,-2.034091e+01,2.043308e+01,7.867440e-01,1.269952e+02,9.939671e+01,-4.238330e+01,5.776570e-08,
1.529999e+00,5.659226e-01,-4.916432e-01,6.618297e-01,-2.049118e+01,2.071978e+01,7.829613e-01,1.266070e+02,9.914281e+01,-4.242351e+01,5.723328e-08,
1.559999e+00,5.605720e-01,-5.051931e-01,6.561546e-01,-2.101275e+01,2.050363e+01,7.802860e-01,1.275938e+02,1.001392e+02,-4.242233e+01,5.724885e-08,
1.589999e+00,5.707212e-01,-4.897870e-01,6.590797e-01,-2.031792e+01,2.061486e+01,7.853606e-01,1.266174e+02,9.912312e+01,-4.240385e+01,5.749302e-08,
1.619999e+00,5.607226e-01,-5.001450e-01,6.598826e-01,-2.086592e+01,2.064546e+01,7.803613e-01,1.271596e+02,9.975570e+01,-4.243164e+01,5.712634e-08,
1.649999e+00,5.722594e-01,-4.936348e-01,6.548618e-01,-2.039064e+01,2.045458e+01,7.861297e-01,1.270090e+02,9.932689e+01,-4.238453e+01,5.774930e-08,
1.679999e+00,5.683732e-01,-4.904452e-01,6.606174e-01,-2.039534e+01,2.067349e+01,7.841866e-01,1.265904e+02,9.908250e+01,-4.241582e+01,5.733472e-08,
1.709999e+00,5.600038e-01,-5.049482e-01,6.568280e-01,-2.102029e+01,2.052920e+01,7.800019e-01,1.275519e+02,1.001460e+02,-4.242638e+01,5.719546e-08,
1.739999e+00,5.715290e-01,-4.906630e-01,6.577267e-01,-2.032320e+01,2.056336e+01,7.857645e-01,1.267229e+02,9.918748e+01,-4.239579e+01,5.759982e-08,
1.769999e+00,5.606214e-01,-4.952447e-01,6.636538e-01,-2.072845e+01,2.078956e+01,7.803107e-01,1.267318e+02,9.946365e+01,-4.243972e+01,5.702015e-08,
1.799999e+00,5.665502e-01,-4.975316e-01,6.568738e-01,-2.064444e+01,2.053094e+01,7.832751e-01,1.271411e+02,9.955864e+01,-4.240295e+01,5.750492e-08,
1.829999e+00,5.720532e-01,-4.868174e-01,6.601242e-01,-2.019889e+01,2.065467e+01,7.860266e-01,1.264074e+02,9.907069e+01,-4.240273e+01,5.750788e-08,
1.859999e+00,5.623688e-01,-4.997309e-01,6.587947e-01,-2.081243e+01,2.060401e+01,7.811844e-01,1.271823e+02,9.959293e+01,-4.241894e+01,5.729353e-08,
1.889999e+00,5.731191e-01,-4.916100e-01,6.556327e-01,-2.031116e+01,2.048382e+01,7.865595e-01,1.268635e+02,9.932585e+01,-4.238299e+01,5.776980e-08,
1.919999e+00,5.624095e-01,-4.952750e-01,6.621165e-01,-2.068406e+01,2.073074e+01,7.812048e-01,1.267971e+02,9.942077e+01,-4.242825e+01,5.717084e-08,
1.949999e+00,5.669118e-01,-4.998915e-01,6.547668e-01,-2.070260e+01,2.045098e+01,7.834559e-01,1.273605e+02,9.986129e+01,-4.239395e+01,5.762426e-08,
1.979999e+00,5.683909e-01,-4.889402e-01,6.617169e-01,-2.035136e+01,2.071547e+01,7.841955e-01,1.264606e+02,9.892006e+01,-4.241140e+01,5.739315e-08,
2.009999e+00,5.626752e-01,-5.007256e-01,6.577769e-01,-2.083297e+01,2.056527e+01,7.813376e-01,1.272798e+02,9.986747e+01,-4.241890e+01,5.729407e-08,
2.039999e+00,5.711868e-01,-4.903500e-01,6.582571e-01,-2.032265e+01,2.058354e+01,7.855934e-01,1.266832e+02,9.910547e+01,-4.239449e+01,5.761703e-08,
2.069999e+00,5.579413e-01,-4.984118e-01,6.635413e-01,-2.088729e+01,2.078526e+01,7.789707e-01,1.269116e+02,9.947748e+01,-4.244157e+01,5.699580e-08,
2.099999e+00,5.747486e-01,-4.935065e-01,6.527751e-01,-2.032548e+01,2.037558e+01,7.873743e-01,1.270898e+02,9.956136e+01,-4.237484e+01,5.787840e-08,
2.129999e+00,5.687920e-01,-4.871540e-01,6.626889e-01,-2.028955e+01,2.075263e+01,7.843960e-01,1.263202e+02,9.880903e+01,-4.241849e+01,5.729953e-08,
2.159999e+00,5.620255e-01,-5.030211e-01,6.565798e-01,-2.091451e+01,2.051978e+01,7.810127e-01,1.274566e+02,9.988523e+01,-4.241677e+01,5.732218e-08,
2.189999e+00,5.713292e-01,-4.923739e-01,6.566208e-01,-2.037745e+01,2.052133e+01,7.856646e-01,1.268648e+02,9.936443e+01,-4.239568e+01,5.760127e-08,
2.219999e+00,5.598824e-01,-4.967160e-01,6.631780e-01,-2.078938e+01,2.077135e+01,7.799412e-01,1.268330e+02,9.941208e+01,-4.244238e+01,5.698516e-08,
2.249999e+00,5.707333e-01,-4.960323e-01,6.543817e-01,-2.049718e+01,2.043639e+01,7.853666e-01,1.271627e+02,9.958245e+01,-4.238953e+01,5.768289e-08,
2.279999e+00,5.712766e-01,-4.864462e-01,6.610697e-01,-2.020732e+01,2.069075e+01,7.856383e-01,1.263474e+02,9.894122e+01,-4.240437e+01,5.748615e-08,
2.309999e+00,5.609287e-01,-4.999174e-01,6.598800e-01,-2.085422e+01,2.064536e+01,7.804643e-01,1.271471e+02,9.964137e+01,-4.243165e+01,5.712614e-08,
2.339999e+00,5.674473e-01,-5.009553e-01,6.534886e-01,-2.071940e+01,2.040257e+01,7.837237e-01,1.274733e+02,9.983951e+01,-4.239111e+01,5.766190e-08,
2.369999e+00,5.709446e-01,-4.859162e-01,6.617459e-01,-2.020012e+01,2.071658e+01,7.854723e-01,1.262896e+02,9.883325e+01,-4.240850e+01,5.743145e-08,
2.399999e+00,5.632259e-01,-4.971323e-01,6.600273e-01,-2.071664e+01,2.065098e+01,7.816130e-01,1.269870e+02,9.948613e+01,-4.242404e+01,5.722628e-08,
2.429999e+00,5.728814e-01,-4.916608e-01,6.558023e-01,-2.031850e+01,2.049026e+01,7.864407e-01,1.268592e+02,9.915620e+01,-4.238664e+01,5.772132e-08,
2.459999e+00,5.620576e-01,-4.926064e-01,6.644021e-01,-2.061621e+01,2.081824e+01,7.810288e-01,1.265543e+02,9.909254e+01,-4.244288e+01,5.697865e-08,
2.489999e+00,5.729910e-01,-4.926784e-01,6.549422e-01,-2.034507e+01,2.045763e+01,7.864955e-01,1.269522e+02,9.937497e+01,-4.238997e+01,5.767705e-08,
2.519999e+00,5.693078e-01,-4.887879e-01,6.610409e-01,-2.032412e+01,2.068965e+01,7.846539e-01,1.264800e+02,9.906578e+01,-4.241554e+01,5.733840e-08,
2.549999e+00,5.629324e-01,-5.010143e-01,6.573368e-01,-2.083467e+01,2.054854e+01,7.814662e-01,1.273142e+02,9.982399e+01,-4.242196e+01,5.725372e-08,
2.579999e+00,5.712418e-01,-4.915502e-01,6.573137e-01,-2.035590e+01,2.054766e+01,7.856209e-01,1.267898e+02,9.927314e+01,-4.240373e+01,5.749463e-08,
2.609999e+00,5.616963e-01,-4.987648e-01,6.600991e-01,-2.080193e+01,2.065372e+01,7.808482e-01,1.270744e+02,9.967426e+01,-4.244125e+01,5.699998e-08,
2.639999e+00,5.669964e-01,-4.974753e-01,6.565314e-01,-2.063165e+01,2.051793e+01,7.834982e-01,1.271524e+02,9.957874e+01,-4.241338e+01,5.736705e-08,
2.669999e+00,5.630330e-01,-4.907368e-01,6.649595e-01,-2.053762e+01,2.083961e+01,7.815165e-01,1.264271e+02,9.903307e+01,-4.244325e+01,5.697374e-08,
2.699999e+00,5.667556e-01,-4.985732e-01,6.559061e-01,-2.066900e+01,2.049420e+01,7.833778e-01,1.272395e+02,9.973074e+01,-4.241666e+01,5.732368e-08,
2.729999e+00,5.729261e-01,-4.854259e-01,6.603918e-01,-2.013688e+01,2.066488e+01,7.864631e-01,1.263180e+02,9.884735e+01,-4.240939e+01,5.741967e-08,
2.759999e+00,5.619239e-01,-4.984603e-01,6.601355e-01,-2.078748e+01,2.065510e+01,7.809619e-01,1.270560e+02,9.958427e+01,-4.244267e+01,5.698141e-08,
2.789999e+00,5.710150e-01,-4.969082e-01,6.534708e-01,-2.051521e+01,2.040190e+01,7.855075e-01,1.272499e+02,9.956074e+01,-4.239464e+01,5.761506e-08,
2.819998e+00,5.665866e-01,-4.909358e-01,6.617867e-01,-2.045413e+01,2.071814e+01,7.832933e-01,1.265693e+02,9.913307e+01,-4.243279e+01,5.711110e-08,
2.849998e+00,5.625309e-01,-5.035448e-01,6.557450e-01,-2.091652e+01,2.048808e+01,7.812655e-01,1.275206e+02,1.000844e+02,-4.242386e+01,5.722874e-08,
2.879998e+00,5.709340e-01,-4.913699e-01,6.577158e-01,-2.035834e+01,2.056295e+01,7.854670e-01,1.267629e+02,9.921402e+01,-4.240981e+01,5.741420e-08,
2.909998e+00,5.621164e-01,-4.926114e-01,6.643487e-01,-2.061487e+01,2.081619e+01,7.810582e-01,1.265568e+02,9.924670e+01,-4.245174e+01,5.686254e-08,
2.939998e+00,5.686394e-01,-4.967338e-01,6.556712e-01,-2.056939e+01,2.048528e+01,7.843197e-01,1.271474e+02,9.951820e+01,-4.240959e+01,5.741713e-08,
2.969998e+00,5.710133e-01,-4.879639e-01,6.601781e-01,-2.025790e+01,2.065673e+01,7.855066e-01,1.264696e+02,9.898712e+01,-4.241796e+01,5.730652e-08,
2.999998e+00,5.606349e-01,-5.009166e-01,6.593717e-01,-2.089009e+01,2.062599e+01,7.803175e-01,1.272235e+02,9.988136e+01,-4.244444e+01,5.695815e-08,
3.029998e+00,5.703270e-01,-4.948104e-01,6.556598e-01,-2.047230e+01,2.048485e+01,7.851635e-01,1.270410e+02,9.951387e+01,-4.240985e+01,5.741363e-08,
3.059998e+00,5.625231e-01,-4.933744e-01,6.634376e-01,-2.062658e+01,2.078129e+01,7.812615e-01,1.266368e+02,9.923803e+01,-4.245414e+01,5.683105e-08,
3.089998e+00,5.673616e-01,-4.989950e-01,6.550609e-01,-2.066583e+01,2.046213e+01,7.836808e-01,1.272985e+02,9.975630e+01,-4.241742e+01,5.731370e-08,
3.119998e+00,5.715906e-01,-4.889025e-01,6.589830e-01,-2.027080e+01,2.061118e+01,7.857953e-01,1.265719e+02,9.909043e+01,-4.241446e+01,5.735278e-08,
3.149998e+00,5.602505e-01,-4.998090e-01,6.605379e-01,-2.086835e+01,2.067045e+01,7.801252e-01,1.271137e+02,9.985126e+01,-4.244996e+01,5.688577e-08,
3.179998e+00,5.665427e-01,-4.986376e-01,6.560411e-01,-2.067617e+01,2.049932e+01,7.832714e-01,1.272374e+02,9.964633e+01,-4.241915e+01,5.729079e-08,
3.209998e+00,5.702079e-01,-4.856158e-01,6.626011e-01,-2.020964e+01,2.074928e+01,7.851039e-01,1.262374e+02,9.894285e+01,-4.243375e+01,5.709853e-08,
3.239998e+00,5.598102e-01,-5.015242e-01,6.596105e-01,-2.092830e+01,2.063509e+01,7.799051e-01,1.272470e+02,9.957803e+01,-4.245186e+01,5.686095e-08,
3.269998e+00,5.763959e-01,-4.881444e-01,6.553493e-01,-2.013048e+01,2.047307e+01,7.881980e-01,1.266810e+02,9.913074e+01,-4.240049e+01,5.753750e-08,
3.299998e+00,5.604784e-01,-4.960125e-01,6.632010e-01,-2.075410e+01,2.077223e+01,7.802392e-01,1.267931e+02,9.924368e+01,-4.245775e+01,5.678381e-08,
3.329998e+00,5.718627e-01,-4.926548e-01,6.559453e-01,-2.037231e+01,2.049568e+01,7.859314e-01,1.269088e+02,9.947693e+01,-4.241237e+01,5.738034e-08,
3.359998e+00,5.693236e-01,-4.897446e-01,6.603188e-01,-2.035142e+01,2.066209e+01,7.846618e-01,1.265636e+02,9.905325e+01,-4.243790e+01,5.704400e-08,
3.389998e+00,5.614374e-01,-5.019430e-01,6.579067e-01,-2.089887e+01,2.057021e+01,7.807187e-01,1.273414e+02,9.990604e+01,-4.245241e+01,5.685376e-08,
3.419998e+00,5.709961e-01,-4.924865e-01,6.568261e-01,-2.038895e+01,2.052913e+01,7.854981e-01,1.268625e+02,9.940624e+01,-4.241969e+01,5.728375e-08,
3.449998e+00,5.624701e-01,-4.929240e-01,6.638173e-01,-2.061495e+01,2.079583e+01,7.812350e-01,1.265961e+02,9.925260e+01,-4.246200e+01,5.672828e-08,
3.479998e+00,5.672985e-01,-4.974245e-01,6.563088e-01,-2.062263e+01,2.050948e+01,7.836493e-01,1.271589e+02,9.956411e+01,-4.242815e+01,5.717222e-08,
3.509998e+00,5.719122e-01,-4.881951e-01,6.592283e-01,-2.024235e+01,2.062052e+01,7.859561e-01,1.265220e+02,9.890667e+01,-4.243139e+01,5.712952e-08,
3.539998e+00,5.613202e-01,-5.006244e-01,6.590105e-01,-2.086440e+01,2.061223e+01,7.806601e-01,1.272225e+02,9.974534e+01,-4.245877e+01,5.677058e-08,
3.569998e+00,5.713818e-01,-4.947131e-01,6.548143e-01,-2.044331e+01,2.045279e+01,7.856909e-01,1.270711e+02,9.955335e+01,-4.242172e+01,5.725686e-08,
3.599998e+00,5.603690e-01,-4.942008e-01,6.646444e-01,-2.070486e+01,2.082753e+01,7.801845e-01,1.266329e+02,9.921391e+01,-4.247310e+01,5.658358e-08,
3.629998e+00,5.679895e-01,-4.973259e-01,6.557857e-01,-2.060253e+01,2.048963e+01,7.839947e-01,1.271755e+02,9.975743e+01,-4.243577e+01,5.707200e-08,
3.659998e+00,5.699801e-01,-4.879476e-01,6.610823e-01,-2.028306e+01,2.069123e+01,7.849901e-01,1.264312e+02,9.884171e+01,-4.244052e+01,5.700961e-08,
3.689998e+00,5.630846e-01,-4.984913e-01,6.591222e-01,-2.075902e+01,2.061648e+01,7.815423e-01,1.271001e+02,9.960925e+01,-4.246174e+01,5.673176e-08,
3.719998e+00,5.706295e-01,-4.975926e-01,6.532868e-01,-2.054432e+01,2.039494e+01,7.853147e-01,1.272956e+02,9.974209e+01,-4.242369e+01,5.723091e-08,
3.749998e+00,5.644075e-01,-4.934975e-01,6.617435e-01,-2.058264e+01,2.071649e+01,7.822038e-01,1.267139e+02,9.930958e+01,-4.246218e+01,5.672603e-08,
3.779998e+00,5.635397e-01,-5.005911e-01,6.571390e-01,-2.080731e+01,2.054102e+01,7.817698e-01,1.272992e+02,9.983053e+01,-4.244909e+01,5.689721e-08,
3.809998e+00,5.720654e-01,-4.866667e-01,6.602247e-01,-2.019422e+01,2.065851e+01,7.860327e-01,1.263948e+02,9.879860e+01,-4.243654e+01,5.706182e-08,
3.839998e+00,5.639388e-01,-4.968681e-01,6.596174e-01,-2.069111e+01,2.063535e+01,7.819694e-01,1.269895e+02,9.958202e+01,-4.246530e+01,5.668521e-08,
3.869998e+00,5.688726e-01,-4.983616e-01,6.542322e-01,-2.061001e+01,2.043073e+01,7.844363e-01,1.272984e+02,9.976761e+01,-4.243100e+01,5.713472e-08,
3.899998e+00,5.673416e-01,-4.888886e-01,6.626549e-01,-2.037604e+01,2.075133e+01,7.836708e-01,1.264189e+02,9.903721e+01,-4.246016e+01,5.675233e-08,
3.929998e+00,5.622863e-01,-5.022959e-01,6.569116e-01,-2.088737e+01,2.053238e+01,7.811432e-01,1.274027e+02,9.994605e+01,-4.245661e+01,5.679877e-08,
3.959998e+00,5.703851e-01,-4.886570e-01,6.602084e-01,-2.029357e+01,2.065788e+01,7.851925e-01,1.265072e+02,9.906490e+01,-4.244689e+01,5.692601e-08,
3.989998e+00,5.605708e-01,-5.010314e-01,6.593391e-01,-2.089498e+01,2.062474e+01,7.802854e-01,1.272312e+02,9.978125e+01,-4.247239e+01,5.659280e-08,
4.019998e+00,5.713604e-01,-4.925606e-01,6.564536e-01,-2.038205e+01,2.051498e+01,7.856802e-01,1.268822e+02,9.944490e+01,-4.243292e+01,5.710939e-08,
4.049998e+00,5.638158e-01,-4.938401e-01,6.619922e-01,-2.060738e+01,2.072599e+01,7.819079e-01,1.267226e+02,9.935567e+01,-4.246822e+01,5.664712e-08,
4.079998e+00,5.684806e-01,-4.982321e-01,6.546714e-01,-2.061611e+01,2.044737e+01,7.842403e-01,1.272726e+02,9.967276e+01,-4.244035e+01,5.701188e-08,
4.109998e+00,5.677612e-01,-4.886670e-01,6.624589e-01,-2.035914e+01,2.074384e+01,7.838806e-01,1.264146e+02,9.873578e+01,-4.245999e+01,5.675462e-08,
4.139998e+00,5.646429e-01,-4.954328e-01,6.600945e-01,-2.063229e+01,2.065354e+01,7.823214e-01,1.268900e+02,9.952605e+01,-4.246459e+01,5.669453e-08,
4.169998e+00,5.750559e-01,-4.900011e-01,6.551410e-01,-2.021704e+01,2.046517e+01,7.875279e-01,1.267940e+02,9.916514e+01,-4.242582e+01,5.720292e-08,
4.199998e+00,5.629943e-01,-4.963522e-01,6.608115e-01,-2.070017e+01,2.068090e+01,7.814972e-01,1.269111e+02,9.946377e+01,-4.247175e+01,5.660109e-08,
4.229998e+00,5.659316e-01,-5.015674e-01,6.543329e-01,-2.077478e+01,2.043454e+01,7.829658e-01,1.274713e+02,9.995133e+01,-4.244567e+01,5.694202e-08,
