"Date","August-15-2025"
"Time","20h53m17s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.019999e+00,-9.999726e-01,4.981880e-03,5.479895e-03,8.985728e+01,1.569882e-01,1.371228e-05,4.772541e+01,1.039943e+02,-3.794085e+01,1.606627e-07,
1.049999e+00,-9.999917e-01,2.292168e-03,3.357683e-03,8.993433e+01,9.619071e-02,4.132034e-06,5.568007e+01,1.040493e+02,-3.794342e+01,1.605675e-07,
1.079999e+00,-9.999973e-01,2.317481e-03,2.542207e-04,8.993361e+01,7.282886e-03,1.358838e-06,6.260145e+00,1.038889e+02,-3.794092e+01,1.606601e-07,
1.109999e+00,-9.999956e-01,2.977143e-03,1.306358e-04,8.991471e+01,3.742440e-03,2.220117e-06,2.512503e+00,1.041597e+02,-3.794537e+01,1.604956e-07,
1.139999e+00,-9.999934e-01,-1.970726e-05,3.625137e-03,-8.999944e+01,1.038527e-01,3.285512e-06,9.031147e+01,1.034512e+02,-3.793407e+01,1.609137e-07,
1.169999e+00,-9.999793e-01,3.862588e-03,5.145166e-03,8.988934e+01,1.473988e-01,1.034819e-05,5.310365e+01,1.040526e+02,-3.794478e+01,1.605174e-07,
1.199999e+00,-9.999979e-01,-1.042359e-03,1.757344e-03,-8.997014e+01,5.034424e-02,1.043694e-06,1.206741e+02,1.039055e+02,-3.794331e+01,1.605716e-07,
1.229999e+00,-9.999995e-01,9.217198e-04,-4.452704e-04,8.997359e+01,-1.275606e-02,2.619584e-07,-2.578456e+01,1.037061e+02,-3.793666e+01,1.608177e-07,
1.259999e+00,-9.999980e-01,4.040007e-04,1.971883e-03,8.998843e+01,5.649031e-02,1.012885e-06,7.842143e+01,1.040496e+02,-3.794017e+01,1.606880e-07,
1.289999e+00,-9.999831e-01,3.054071e-03,4.945581e-03,8.991251e+01,1.416810e-01,8.446601e-06,5.830320e+01,1.039450e+02,-3.793864e+01,1.607444e-07,
1.319999e+00,-9.999593e-01,7.372529e-03,5.194900e-03,8.978879e+01,1.488236e-01,2.033571e-05,3.516965e+01,1.044509e+02,-3.794858e+01,1.603768e-07,
1.349999e+00,-9.999882e-01,3.825338e-03,2.978068e-03,8.989041e+01,8.531550e-02,5.875561e-06,3.790116e+01,1.042957e+02,-3.794755e+01,1.604151e-07,
1.379999e+00,-9.999981e-01,1.890843e-03,4.918302e-04,8.994583e+01,1.408990e-02,9.542970e-07,1.458020e+01,1.036357e+02,-3.793592e+01,1.608451e-07,
1.409999e+00,-9.999945e-01,3.306575e-03,1.696456e-04,8.990527e+01,4.859987e-03,2.740562e-06,2.937015e+00,1.043463e+02,-3.794773e+01,1.604084e-07,
1.439999e+00,-9.999938e-01,2.070332e-03,2.842438e-03,8.994069e+01,8.142997e-02,3.091442e-06,5.393173e+01,1.040126e+02,-3.794295e+01,1.605851e-07,
1.469999e+00,-9.999790e-01,3.762453e-03,5.274315e-03,8.989221e+01,1.510987e-01,1.049372e-05,5.449769e+01,1.039773e+02,-3.794207e+01,1.606174e-07,
1.499999e+00,-9.999790e-01,4.517190e-03,4.638659e-03,8.987059e+01,1.328883e-01,1.048065e-05,4.576009e+01,1.041643e+02,-3.794665e+01,1.604481e-07,
1.529999e+00,-9.999980e-01,1.680985e-03,1.116790e-03,8.995184e+01,3.199368e-02,1.018234e-06,3.359872e+01,1.038742e+02,-3.794156e+01,1.606364e-07,
1.559999e+00,-9.999948e-01,3.225082e-03,9.859833e-05,8.990761e+01,2.824634e-03,2.602726e-06,1.751121e+00,1.038695e+02,-3.794090e+01,1.606606e-07,
1.589999e+00,-9.999903e-01,4.343601e-03,7.774753e-04,8.987556e+01,2.227303e-02,4.867858e-06,1.014809e+01,1.044327e+02,-3.794916e+01,1.603555e-07,
1.619999e+00,-9.999909e-01,1.951815e-03,3.795740e-03,8.994408e+01,1.087402e-01,4.554327e-06,6.278722e+01,1.037435e+02,-3.793691e+01,1.608085e-07,
1.649999e+00,-9.999714e-01,5.313970e-03,5.387727e-03,8.984776e+01,1.543477e-01,1.431667e-05,4.539488e+01,1.038701e+02,-3.793955e+01,1.607107e-07,
1.679999e+00,-9.999926e-01,1.278575e-03,3.615342e-03,8.996337e+01,1.035722e-01,3.676377e-06,7.052373e+01,1.042886e+02,-3.794727e+01,1.604255e-07,
1.709999e+00,-9.999988e-01,1.390702e-03,6.665368e-04,8.996016e+01,1.909488e-02,5.945812e-07,2.560751e+01,1.039479e+02,-3.794035e+01,1.606812e-07,
1.739999e+00,-9.999875e-01,4.996602e-03,3.315277e-04,8.985686e+01,9.497569e-03,6.269024e-06,3.796047e+00,1.041390e+02,-3.794292e+01,1.605860e-07,
1.769999e+00,-9.999934e-01,1.864203e-03,3.113276e-03,8.994659e+01,8.918892e-02,3.291945e-06,5.908719e+01,1.040230e+02,-3.794269e+01,1.605945e-07,
1.799999e+00,-9.999743e-01,5.164848e-03,4.969455e-03,8.985204e+01,1.423650e-01,1.284295e-05,4.389546e+01,1.037556e+02,-3.793605e+01,1.608405e-07,
1.829999e+00,-9.999776e-01,4.488421e-03,4.961975e-03,8.987141e+01,1.421507e-01,1.119191e-05,4.786866e+01,1.041797e+02,-3.794436e+01,1.605327e-07,
1.859999e+00,-9.999981e-01,-7.510100e-05,1.953883e-03,-8.999785e+01,5.597467e-02,9.558260e-07,9.220118e+01,1.040071e+02,-3.794334e+01,1.605705e-07,
1.889999e+00,-9.999988e-01,1.452487e-03,-5.405690e-04,8.995839e+01,-1.548616e-02,6.004839e-07,-2.041365e+01,1.036854e+02,-3.793927e+01,1.607210e-07,
1.919999e+00,-9.999964e-01,1.043157e-03,2.456635e-03,8.997012e+01,7.037747e-02,1.780811e-06,6.699254e+01,1.039172e+02,-3.794068e+01,1.606689e-07,
1.949999e+00,-9.999766e-01,4.679365e-03,4.992669e-03,8.986594e+01,1.430300e-01,1.170594e-05,4.685532e+01,1.036585e+02,-3.793660e+01,1.608199e-07,
1.979999e+00,-9.999823e-01,3.873519e-03,4.505238e-03,8.988903e+01,1.290660e-01,8.825407e-06,4.931168e+01,1.042427e+02,-3.794635e+01,1.604592e-07,
2.009999e+00,-9.999990e-01,5.020054e-04,1.335330e-03,8.998562e+01,3.825440e-02,5.087793e-07,6.939670e+01,1.041205e+02,-3.794450e+01,1.605277e-07,
2.039999e+00,-9.999936e-01,3.564634e-03,-1.694503e-04,8.989788e+01,-4.854394e-03,3.183842e-06,-2.721594e+00,1.037380e+02,-3.793837e+01,1.607543e-07,
2.069999e+00,-9.999976e-01,6.111941e-04,2.086076e-03,8.998249e+01,5.976173e-02,1.181320e-06,7.367008e+01,1.039099e+02,-3.793976e+01,1.607029e-07,
2.099999e+00,-9.999812e-01,2.742479e-03,5.490693e-03,8.992143e+01,1.572976e-01,9.417313e-06,6.345890e+01,1.038485e+02,-3.793902e+01,1.607303e-07,
2.129999e+00,-9.999919e-01,1.632772e-03,3.687875e-03,8.995322e+01,1.056501e-01,4.066609e-06,6.611908e+01,1.044253e+02,-3.795058e+01,1.603029e-07,
2.159999e+00,-9.999972e-01,2.034918e-03,1.226095e-03,8.994170e+01,3.512505e-02,1.411053e-06,3.107014e+01,1.040433e+02,-3.794425e+01,1.605368e-07,
2.189999e+00,-9.999957e-01,2.922016e-03,7.636767e-05,8.991629e+01,2.187773e-03,2.136007e-06,1.497100e+00,1.037990e+02,-3.794039e+01,1.606798e-07,
2.219999e+00,-9.999948e-01,1.185367e-03,3.013217e-03,8.996604e+01,8.632244e-02,2.621150e-06,6.852586e+01,1.037425e+02,-3.793819e+01,1.607610e-07,
2.249999e+00,-9.999767e-01,4.135284e-03,5.434176e-03,8.988153e+01,1.556785e-01,1.165785e-05,5.272970e+01,1.038678e+02,-3.794158e+01,1.606356e-07,
2.279999e+00,-9.999929e-01,1.937438e-03,3.231107e-03,8.994450e+01,9.256456e-02,3.548443e-06,5.905223e+01,1.043715e+02,-3.795271e+01,1.602246e-07,
2.309999e+00,-9.999994e-01,1.092428e-03,3.214511e-04,8.996870e+01,9.208895e-03,3.241828e-07,1.639671e+01,1.036891e+02,-3.793950e+01,1.607127e-07,
2.339999e+00,-9.999955e-01,2.967822e-03,4.689789e-04,8.991498e+01,1.343526e-02,2.256982e-06,8.979698e+00,1.040916e+02,-3.794511e+01,1.605052e-07,
2.369999e+00,-9.999933e-01,4.599249e-04,3.634496e-03,8.998682e+01,1.041209e-01,3.355284e-06,8.278788e+01,1.040145e+02,-3.794303e+01,1.605821e-07,
2.399999e+00,-9.999731e-01,4.890004e-03,5.466571e-03,8.985991e+01,1.566065e-01,1.344906e-05,4.818646e+01,1.041899e+02,-3.794555e+01,1.604889e-07,
2.429999e+00,-9.999951e-01,1.799225e-03,2.570641e-03,8.994846e+01,7.364351e-02,2.461357e-06,5.501133e+01,1.042868e+02,-3.794873e+01,1.603716e-07,
2.459999e+00,-9.999984e-01,1.768604e-03,1.576885e-04,8.994933e+01,4.517442e-03,7.882074e-07,5.095010e+00,1.037668e+02,-3.793746e+01,1.607882e-07,
2.489999e+00,-9.999955e-01,1.813340e-03,2.391602e-03,8.994805e+01,6.851443e-02,2.251996e-06,5.283018e+01,1.042678e+02,-3.794495e+01,1.605110e-07,
2.519999e+00,-9.999788e-01,4.669521e-03,4.544052e-03,8.986623e+01,1.301780e-01,1.061332e-05,4.421980e+01,1.035670e+02,-3.793529e+01,1.608685e-07,
2.549999e+00,-9.999667e-01,6.091853e-03,5.436451e-03,8.982548e+01,1.557436e-01,1.666670e-05,4.174615e+01,1.040912e+02,-3.794568e+01,1.604842e-07,
2.579999e+00,-9.999962e-01,8.676548e-04,2.609077e-03,8.997514e+01,7.474464e-02,1.890031e-06,7.160533e+01,1.042683e+02,-3.794783e+01,1.604045e-07,
2.609999e+00,-9.999929e-01,3.756113e-03,3.985273e-04,8.989240e+01,1.141697e-02,3.566815e-06,6.056479e+00,1.037998e+02,-3.793964e+01,1.607073e-07,
2.639999e+00,-9.999940e-01,3.441596e-03,2.735719e-04,8.990141e+01,7.837256e-03,2.979865e-06,4.544875e+00,1.042099e+02,-3.794566e+01,1.604847e-07,
2.669999e+00,-9.999927e-01,2.138772e-03,3.171007e-03,8.993873e+01,9.084281e-02,3.657422e-06,5.600123e+01,1.038466e+02,-3.794090e+01,1.606609e-07,
2.699999e+00,-9.999737e-01,4.822097e-03,5.409567e-03,8.986185e+01,1.549734e-01,1.312918e-05,4.828614e+01,1.038094e+02,-3.794029e+01,1.606834e-07,
2.729999e+00,-9.999827e-01,3.857275e-03,4.444948e-03,8.988950e+01,1.273388e-01,8.659108e-06,4.904893e+01,1.041752e+02,-3.794678e+01,1.604433e-07,
2.759999e+00,-9.999986e-01,1.380582e-03,9.746941e-04,8.996045e+01,2.792293e-02,7.140091e-07,3.522219e+01,1.041107e+02,-3.794429e+01,1.605353e-07,
2.789999e+00,-9.999967e-01,2.498841e-03,-5.712186e-04,8.992841e+01,-1.636421e-02,1.642627e-06,-1.287620e+01,1.037608e+02,-3.793941e+01,1.607159e-07,
2.819998e+00,-9.999959e-01,1.046618e-04,2.865189e-03,8.999700e+01,8.208172e-02,2.055069e-06,8.790799e+01,1.037949e+02,-3.793745e+01,1.607884e-07,
2.849998e+00,-9.999791e-01,4.121712e-03,4.971084e-03,8.988192e+01,1.424117e-01,1.042516e-05,5.033660e+01,1.040518e+02,-3.794296e+01,1.605846e-07,
2.879998e+00,-9.999956e-01,2.729728e-04,2.953988e-03,8.999218e+01,8.462563e-02,2.200144e-06,8.472039e+01,1.042783e+02,-3.794704e+01,1.604339e-07,
2.909998e+00,-9.999994e-01,1.072455e-03,-3.852771e-04,8.996928e+01,-1.103738e-02,3.246495e-07,-1.976072e+01,1.039343e+02,-3.794167e+01,1.606324e-07,
2.939998e+00,-9.999971e-01,2.287386e-03,8.130389e-04,8.993447e+01,2.329185e-02,1.473294e-06,1.956748e+01,1.042657e+02,-3.794556e+01,1.604886e-07,
2.969998e+00,-9.999905e-01,1.507336e-03,4.095337e-03,8.995682e+01,1.173231e-01,4.760985e-06,6.979328e+01,1.038216e+02,-3.793778e+01,1.607763e-07,
