"Date","August-15-2025"
"Time","20h54m26s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
8.699995e-01,9.999637e-01,-8.491078e-03,6.853167e-04,-2.432544e-01,1.963288e-02,9.999819e-01,1.753856e+02,9.999872e+01,-2.993697e+01,1.014619e-06,
8.999995e-01,9.999484e-01,-1.011845e-02,9.093160e-04,-2.898773e-01,2.604999e-02,9.999742e-01,1.748648e+02,1.000013e+02,-2.993715e+01,1.014576e-06,
9.299995e-01,9.999558e-01,-9.321929e-03,1.191169e-03,-2.670577e-01,3.412448e-02,9.999779e-01,1.727181e+02,9.999872e+01,-2.993650e+01,1.014729e-06,
9.599995e-01,9.999624e-01,-8.570224e-03,1.344618e-03,-2.455221e-01,3.852048e-02,9.999812e-01,1.710833e+02,9.999495e+01,-2.993705e+01,1.014600e-06,
9.899995e-01,9.999634e-01,-8.490359e-03,1.100021e-03,-2.432339e-01,3.151327e-02,9.999817e-01,1.726178e+02,9.999339e+01,-2.993795e+01,1.014391e-06,
1.019999e+00,9.999730e-01,-7.321910e-03,6.860785e-04,-2.097592e-01,1.965470e-02,9.999865e-01,1.746469e+02,9.999630e+01,-2.993722e+01,1.014561e-06,
1.049999e+00,9.999719e-01,-7.443976e-03,8.447749e-04,-2.132563e-01,2.420102e-02,9.999860e-01,1.735255e+02,9.999293e+01,-2.993688e+01,1.014641e-06,
1.079999e+00,9.999726e-01,-7.302595e-03,1.223208e-03,-2.092060e-01,3.504235e-02,9.999863e-01,1.704910e+02,9.999774e+01,-2.993619e+01,1.014802e-06,
1.109999e+00,9.999652e-01,-8.250279e-03,1.271785e-03,-2.363559e-01,3.643395e-02,9.999826e-01,1.712368e+02,9.999042e+01,-2.993786e+01,1.014412e-06,
1.139999e+00,9.999561e-01,-9.330992e-03,8.774927e-04,-2.673172e-01,2.513832e-02,9.999780e-01,1.746277e+02,1.000031e+02,-2.993632e+01,1.014772e-06,
1.169999e+00,9.999622e-01,-8.671554e-03,5.845702e-04,-2.484249e-01,1.674670e-02,9.999811e-01,1.761434e+02,9.999114e+01,-2.993674e+01,1.014673e-06,
1.199999e+00,9.999631e-01,-8.546865e-03,8.104054e-04,-2.448527e-01,2.321641e-02,9.999816e-01,1.745835e+02,9.998998e+01,-2.993686e+01,1.014644e-06,
1.229999e+00,9.999688e-01,-7.792292e-03,1.257518e-03,-2.232352e-01,3.602525e-02,9.999844e-01,1.708327e+02,1.000084e+02,-2.993581e+01,1.014889e-06,
1.259999e+00,9.999591e-01,-8.948818e-03,1.304043e-03,-2.563684e-01,3.735810e-02,9.999796e-01,1.717091e+02,1.000073e+02,-2.993651e+01,1.014726e-06,
1.289999e+00,9.999512e-01,-9.839752e-03,9.122616e-04,-2.818928e-01,2.613437e-02,9.999756e-01,1.747031e+02,9.998489e+01,-2.993725e+01,1.014554e-06,
1.319999e+00,9.999555e-01,-9.411098e-03,6.182851e-04,-2.696121e-01,1.771256e-02,9.999778e-01,1.762412e+02,1.000032e+02,-2.993585e+01,1.014880e-06,
1.349999e+00,9.999605e-01,-8.862044e-03,6.649437e-04,-2.538822e-01,1.904924e-02,9.999803e-01,1.757090e+02,1.000003e+02,-2.993623e+01,1.014793e-06,
1.379999e+00,9.999628e-01,-8.554730e-03,1.073662e-03,-2.450781e-01,3.075815e-02,9.999814e-01,1.728465e+02,1.000033e+02,-2.993568e+01,1.014921e-06,
1.409999e+00,9.999661e-01,-8.117483e-03,1.348384e-03,-2.325515e-01,3.862835e-02,9.999831e-01,1.705688e+02,1.000002e+02,-2.993626e+01,1.014786e-06,
1.439999e+00,9.999718e-01,-7.443498e-03,1.042787e-03,-2.132426e-01,2.987364e-02,9.999859e-01,1.720251e+02,9.999825e+01,-2.993707e+01,1.014595e-06,
1.469999e+00,9.999638e-01,-8.481542e-03,6.417076e-04,-2.429812e-01,1.838357e-02,9.999819e-01,1.756733e+02,1.000019e+02,-2.993626e+01,1.014785e-06,
1.499999e+00,9.999569e-01,-9.255894e-03,7.027496e-04,-2.651657e-01,2.013230e-02,9.999785e-01,1.756582e+02,9.999613e+01,-2.993651e+01,1.014726e-06,
1.529999e+00,9.999568e-01,-9.235150e-03,1.064339e-03,-2.645715e-01,3.049107e-02,9.999784e-01,1.734257e+02,1.000077e+02,-2.993571e+01,1.014914e-06,
1.559999e+00,9.999628e-01,-8.521112e-03,1.329008e-03,-2.441150e-01,3.807328e-02,9.999814e-01,1.711352e+02,1.000005e+02,-2.993577e+01,1.014900e-06,
1.589999e+00,9.999700e-01,-7.669988e-03,1.100425e-03,-2.197313e-01,3.152486e-02,9.999850e-01,1.718354e+02,9.999954e+01,-2.993777e+01,1.014431e-06,
1.619999e+00,9.999654e-01,-8.287953e-03,6.450612e-04,-2.374351e-01,1.847964e-02,9.999827e-01,1.755496e+02,9.999515e+01,-2.993703e+01,1.014606e-06,
1.649999e+00,9.999712e-01,-7.553169e-03,7.623999e-04,-2.163845e-01,2.184115e-02,9.999856e-01,1.742362e+02,1.000041e+02,-2.993705e+01,1.014601e-06,
1.679999e+00,9.999635e-01,-8.462226e-03,1.199557e-03,-2.424280e-01,3.436479e-02,9.999817e-01,1.719318e+02,9.998693e+01,-2.993739e+01,1.014521e-06,
1.709999e+00,9.999674e-01,-7.962516e-03,1.333076e-03,-2.281119e-01,3.818984e-02,9.999837e-01,1.704957e+02,9.999603e+01,-2.993740e+01,1.014518e-06,
1.739999e+00,9.999571e-01,-9.197243e-03,1.064238e-03,-2.634855e-01,3.048818e-02,9.999786e-01,1.733995e+02,1.000001e+02,-2.993812e+01,1.014350e-06,
1.769999e+00,9.999572e-01,-9.234199e-03,6.340739e-04,-2.645441e-01,1.816488e-02,9.999786e-01,1.760719e+02,1.000006e+02,-2.993761e+01,1.014469e-06,
1.799999e+00,9.999577e-01,-9.168637e-03,6.951868e-04,-2.626658e-01,1.991564e-02,9.999789e-01,1.756640e+02,9.999986e+01,-2.993759e+01,1.014475e-06,
1.829999e+00,9.999473e-01,-1.021238e-02,1.025738e-03,-2.925684e-01,2.938524e-02,9.999737e-01,1.742644e+02,9.999970e+01,-2.993697e+01,1.014618e-06,
1.859999e+00,9.999552e-01,-9.377954e-03,1.299291e-03,-2.686628e-01,3.722194e-02,9.999776e-01,1.721120e+02,1.000001e+02,-2.993693e+01,1.014628e-06,
1.889999e+00,9.999652e-01,-8.234543e-03,1.355387e-03,-2.359052e-01,3.882898e-02,9.999826e-01,1.706531e+02,9.999432e+01,-2.993820e+01,1.014333e-06,
1.919999e+00,9.999715e-01,-7.494281e-03,9.101926e-04,-2.146974e-01,2.607510e-02,9.999858e-01,1.730752e+02,9.998752e+01,-2.993840e+01,1.014286e-06,
1.949999e+00,9.999791e-01,-6.431676e-03,7.062772e-04,-1.842553e-01,2.023335e-02,9.999895e-01,1.737333e+02,9.999056e+01,-2.993803e+01,1.014371e-06,
1.979999e+00,9.999775e-01,-6.600470e-03,1.174148e-03,-1.890910e-01,3.363686e-02,9.999888e-01,1.699133e+02,9.999799e+01,-2.993747e+01,1.014502e-06,
2.009999e+00,9.999720e-01,-7.361720e-03,1.325002e-03,-2.108998e-01,3.795853e-02,9.999860e-01,1.697968e+02,1.000009e+02,-2.993815e+01,1.014342e-06,
2.039999e+00,9.999550e-01,-9.429692e-03,1.028207e-03,-2.701449e-01,2.945595e-02,9.999775e-01,1.737771e+02,9.999789e+01,-2.993880e+01,1.014192e-06,
2.069999e+00,9.999633e-01,-8.533991e-03,7.133551e-04,-2.444839e-01,2.043612e-02,9.999817e-01,1.752218e+02,9.999627e+01,-2.993725e+01,1.014554e-06,
2.099999e+00,9.999636e-01,-8.496084e-03,7.892365e-04,-2.433979e-01,2.260996e-02,9.999818e-01,1.746928e+02,1.000041e+02,-2.993727e+01,1.014550e-06,
2.129999e+00,9.999649e-01,-8.282703e-03,1.266347e-03,-2.372849e-01,3.627818e-02,9.999824e-01,1.713073e+02,1.000002e+02,-2.993723e+01,1.014557e-06,
2.159999e+00,9.999685e-01,-7.806357e-03,1.402691e-03,-2.236381e-01,4.018415e-02,9.999843e-01,1.698135e+02,1.000005e+02,-2.993805e+01,1.014368e-06,
2.189999e+00,9.999641e-01,-8.415500e-03,9.693529e-04,-2.410893e-01,2.776992e-02,9.999821e-01,1.734293e+02,9.999149e+01,-2.993889e+01,1.014170e-06,
2.219999e+00,9.999589e-01,-9.040374e-03,6.146634e-04,-2.589912e-01,1.760881e-02,9.999795e-01,1.761104e+02,9.999979e+01,-2.993780e+01,1.014425e-06,
2.249999e+00,9.999515e-01,-9.823304e-03,7.245556e-04,-2.814215e-01,2.075699e-02,9.999757e-01,1.757816e+02,1.000058e+02,-2.993786e+01,1.014412e-06,
2.279999e+00,9.999437e-01,-1.056069e-02,1.025214e-03,-3.025473e-01,2.937023e-02,9.999719e-01,1.744552e+02,1.000062e+02,-2.993703e+01,1.014606e-06,
2.309999e+00,9.999610e-01,-8.737588e-03,1.299910e-03,-2.503169e-01,3.723970e-02,9.999805e-01,1.715380e+02,1.000032e+02,-2.993713e+01,1.014582e-06,
2.339999e+00,9.999667e-01,-8.059551e-03,1.246297e-03,-2.308918e-01,3.570377e-02,9.999834e-01,1.712096e+02,9.998377e+01,-2.993908e+01,1.014125e-06,
2.369999e+00,9.999735e-01,-7.228213e-03,8.678149e-04,-2.070749e-01,2.486107e-02,9.999867e-01,1.731539e+02,1.000088e+02,-2.993817e+01,1.014339e-06,
2.399999e+00,9.999684e-01,-7.924853e-03,6.100117e-04,-2.270327e-01,1.747555e-02,9.999842e-01,1.755984e+02,9.999625e+01,-2.993797e+01,1.014386e-06,
2.429999e+00,9.999594e-01,-8.940953e-03,1.077476e-03,-2.561430e-01,3.086742e-02,9.999797e-01,1.731284e+02,9.999551e+01,-2.993772e+01,1.014443e-06,
2.459999e+00,9.999493e-01,-9.986607e-03,1.307584e-03,-2.861002e-01,3.745954e-02,9.999746e-01,1.725405e+02,9.999886e+01,-2.993638e+01,1.014757e-06,
2.489999e+00,9.999557e-01,-9.320498e-03,1.304665e-03,-2.670167e-01,3.737592e-02,9.999779e-01,1.720316e+02,9.999722e+01,-2.993780e+01,1.014425e-06,
2.519999e+00,9.999649e-01,-8.330149e-03,9.345127e-04,-2.386441e-01,2.677182e-02,9.999824e-01,1.735991e+02,9.999388e+01,-2.993796e+01,1.014388e-06,
2.549999e+00,9.999708e-01,-7.618018e-03,6.205147e-04,-2.182423e-01,1.777644e-02,9.999854e-01,1.753433e+02,9.999857e+01,-2.993752e+01,1.014491e-06,
2.579999e+00,9.999741e-01,-7.134278e-03,9.231468e-04,-2.043838e-01,2.644621e-02,9.999871e-01,1.726271e+02,9.999850e+01,-2.993753e+01,1.014489e-06,
2.609999e+00,9.999740e-01,-7.079440e-03,1.371868e-03,-2.028129e-01,3.930115e-02,9.999870e-01,1.690330e+02,9.999920e+01,-2.993721e+01,1.014562e-06,
2.639999e+00,9.999725e-01,-7.330490e-03,1.086992e-03,-2.100051e-01,3.114002e-02,9.999863e-01,1.715654e+02,9.999268e+01,-2.993821e+01,1.014330e-06,
2.669999e+00,9.999528e-01,-9.696472e-03,6.764280e-04,-2.777879e-01,1.937824e-02,9.999764e-01,1.760095e+02,1.000065e+02,-2.993692e+01,1.014631e-06,
2.699999e+00,9.999501e-01,-9.975171e-03,5.913880e-04,-2.857724e-01,1.694202e-02,9.999750e-01,1.766071e+02,1.000028e+02,-2.993686e+01,1.014645e-06,
2.729999e+00,9.999528e-01,-9.687889e-03,7.911617e-04,-2.775420e-01,2.266512e-02,9.999764e-01,1.753313e+02,1.000021e+02,-2.993680e+01,1.014658e-06,
2.759999e+00,9.999523e-01,-9.692891e-03,1.205321e-03,-2.776854e-01,3.452992e-02,9.999761e-01,1.729116e+02,1.000027e+02,-2.993691e+01,1.014634e-06,
2.789999e+00,9.999623e-01,-8.578330e-03,1.320087e-03,-2.457543e-01,3.781771e-02,9.999812e-01,1.712516e+02,9.998652e+01,-2.993827e+01,1.014316e-06,
2.819998e+00,9.999595e-01,-8.946676e-03,9.921755e-04,-2.563069e-01,2.842374e-02,9.999797e-01,1.736718e+02,9.998318e+01,-2.993838e+01,1.014290e-06,
2.849998e+00,9.999691e-01,-7.843317e-03,5.859862e-04,-2.246968e-01,1.678727e-02,9.999845e-01,1.757273e+02,1.000057e+02,-2.993703e+01,1.014605e-06,
2.879998e+00,9.999757e-01,-6.928291e-03,7.372008e-04,-1.984826e-01,2.111925e-02,9.999879e-01,1.739263e+02,9.997990e+01,-2.993774e+01,1.014440e-06,
2.909998e+00,9.999773e-01,-6.631940e-03,1.227842e-03,-1.899926e-01,3.517510e-02,9.999886e-01,1.695110e+02,1.000106e+02,-2.993711e+01,1.014587e-06,
2.939998e+00,9.999730e-01,-7.254674e-03,1.193723e-03,-2.078331e-01,3.419767e-02,9.999865e-01,1.706560e+02,1.000004e+02,-2.993879e+01,1.014195e-06,
2.969998e+00,9.999705e-01,-7.656640e-03,6.869318e-04,-2.193488e-01,1.967915e-02,9.999852e-01,1.748733e+02,1.000083e+02,-2.993764e+01,1.014463e-06,
