"Date","August-22-2025"
"Time","23h08m08s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.229999e+00,3.689772e-01,-8.390519e-01,3.998097e-01,-3.313113e+01,1.178314e+01,6.844886e-01,1.545221e+02,1.010218e+02,-2.383747e+01,4.132885e-06,
1.259999e+00,3.696167e-01,-8.384038e-01,4.005778e-01,-3.310468e+01,1.180715e+01,6.848084e-01,1.544622e+02,1.009101e+02,-2.383615e+01,4.134135e-06,
1.289999e+00,3.687904e-01,-8.388152e-01,4.004780e-01,-3.313350e+01,1.180403e+01,6.843952e-01,1.544787e+02,1.009810e+02,-2.383910e+01,4.131331e-06,
1.319999e+00,3.700066e-01,-8.383901e-01,4.002463e-01,-3.309335e+01,1.179679e+01,6.850033e-01,1.544803e+02,1.009026e+02,-2.383543e+01,4.134827e-06,
1.349999e+00,3.690332e-01,-8.389641e-01,3.999422e-01,-3.312843e+01,1.178728e+01,6.845166e-01,1.545124e+02,1.009423e+02,-2.384137e+01,4.129171e-06,
1.379999e+00,3.701241e-01,-8.383943e-01,4.001290e-01,-3.309004e+01,1.179312e+01,6.850620e-01,1.544869e+02,1.009260e+02,-2.383619e+01,4.134102e-06,
1.409999e+00,3.699210e-01,-8.382484e-01,4.006220e-01,-3.309401e+01,1.180854e+01,6.849605e-01,1.544556e+02,1.008862e+02,-2.383720e+01,4.133141e-06,
1.439999e+00,3.701403e-01,-8.383862e-01,4.001308e-01,-3.308948e+01,1.179318e+01,6.850701e-01,1.544866e+02,1.009278e+02,-2.383733e+01,4.133017e-06,
1.469999e+00,3.697606e-01,-8.384953e-01,4.002533e-01,-3.310172e+01,1.179701e+01,6.848803e-01,1.544827e+02,1.008835e+02,-2.383989e+01,4.130580e-06,
1.499999e+00,3.694316e-01,-8.388427e-01,3.998290e-01,-3.311550e+01,1.178375e+01,6.847158e-01,1.545155e+02,1.009892e+02,-2.383860e+01,4.131802e-06,
1.529999e+00,3.695716e-01,-8.383834e-01,4.006620e-01,-3.310571e+01,1.180979e+01,6.847858e-01,1.544569e+02,1.009109e+02,-2.383924e+01,4.131197e-06,
1.559999e+00,3.690033e-01,-8.387126e-01,4.004969e-01,-3.312612e+01,1.180462e+01,6.845017e-01,1.544749e+02,1.009838e+02,-2.384097e+01,4.129557e-06,
1.589999e+00,3.700918e-01,-8.383589e-01,4.002330e-01,-3.309052e+01,1.179637e+01,6.850459e-01,1.544802e+02,1.008795e+02,-2.383921e+01,4.131230e-06,
1.619999e+00,3.687536e-01,-8.390917e-01,3.999325e-01,-3.313803e+01,1.178698e+01,6.843768e-01,1.545163e+02,1.009683e+02,-2.384594e+01,4.124826e-06,
1.649999e+00,3.692298e-01,-8.388874e-01,3.999216e-01,-3.312184e+01,1.178664e+01,6.846149e-01,1.545115e+02,1.010219e+02,-2.384293e+01,4.127688e-06,
1.679999e+00,3.690859e-01,-8.386297e-01,4.005943e-01,-3.312271e+01,1.180767e+01,6.845429e-01,1.544673e+02,1.009374e+02,-2.384778e+01,4.123081e-06,
1.709999e+00,3.680648e-01,-8.391988e-01,4.003420e-01,-3.315910e+01,1.179978e+01,6.840324e-01,1.544964e+02,1.010490e+02,-2.385085e+01,4.120171e-06,
1.739999e+00,3.695813e-01,-8.385509e-01,4.003025e-01,-3.310754e+01,1.179855e+01,6.847906e-01,1.544814e+02,1.009509e+02,-2.384845e+01,4.122449e-06,
1.769999e+00,3.689727e-01,-8.389736e-01,3.999780e-01,-3.313028e+01,1.178840e+01,6.844864e-01,1.545107e+02,1.009380e+02,-2.385585e+01,4.115424e-06,
1.799999e+00,3.691869e-01,-8.388711e-01,3.999953e-01,-3.312286e+01,1.178894e+01,6.845935e-01,1.545070e+02,1.010059e+02,-2.385263e+01,4.118483e-06,
1.829999e+00,3.695794e-01,-8.385533e-01,4.002991e-01,-3.310763e+01,1.179844e+01,6.847897e-01,1.544816e+02,1.009280e+02,-2.385656e+01,4.114756e-06,
1.859999e+00,3.690589e-01,-8.384866e-01,4.009186e-01,-3.312168e+01,1.181781e+01,6.845294e-01,1.544454e+02,1.009436e+02,-2.385587e+01,4.115412e-06,
1.889999e+00,3.696810e-01,-8.387249e-01,3.998455e-01,-3.310688e+01,1.178426e+01,6.848405e-01,1.545114e+02,1.009645e+02,-2.385686e+01,4.114468e-06,
1.919999e+00,3.693494e-01,-8.387632e-01,4.000716e-01,-3.311685e+01,1.179133e+01,6.846747e-01,1.544999e+02,1.009060e+02,-2.386367e+01,4.108028e-06,
1.949999e+00,3.693267e-01,-8.388676e-01,3.998737e-01,-3.311882e+01,1.178514e+01,6.846634e-01,1.545137e+02,1.010017e+02,-2.386099e+01,4.110565e-06,
1.979999e+00,3.690923e-01,-8.387710e-01,4.002925e-01,-3.312431e+01,1.179823e+01,6.845462e-01,1.544878e+02,1.009612e+02,-2.386562e+01,4.106177e-06,
2.009999e+00,3.682791e-01,-8.388792e-01,4.008144e-01,-3.314894e+01,1.181455e+01,6.841395e-01,1.544616e+02,1.010151e+02,-2.386769e+01,4.104222e-06,
2.039999e+00,3.688197e-01,-8.391085e-01,3.998361e-01,-3.313635e+01,1.178397e+01,6.844099e-01,1.545221e+02,1.010396e+02,-2.387030e+01,4.101755e-06,
2.069999e+00,3.694586e-01,-8.386063e-01,4.002997e-01,-3.311175e+01,1.179846e+01,6.847293e-01,1.544830e+02,1.009047e+02,-2.387649e+01,4.095912e-06,
2.099999e+00,3.686345e-01,-8.390794e-01,4.000680e-01,-3.314129e+01,1.179122e+01,6.843172e-01,1.545085e+02,1.010217e+02,-2.387629e+01,4.096101e-06,
2.129999e+00,3.688323e-01,-8.390452e-01,3.999573e-01,-3.313520e+01,1.178776e+01,6.844162e-01,1.545137e+02,1.010386e+02,-2.387835e+01,4.094162e-06,
2.159999e+00,3.678922e-01,-8.391529e-01,4.005968e-01,-3.316346e+01,1.180774e+01,6.839461e-01,1.544810e+02,1.010317e+02,-2.388752e+01,4.085526e-06,
2.189999e+00,3.679060e-01,-8.390354e-01,4.008302e-01,-3.316159e+01,1.181505e+01,6.839530e-01,1.544649e+02,1.010217e+02,-2.388570e+01,4.087239e-06,
2.219999e+00,3.689052e-01,-8.390311e-01,3.999196e-01,-3.313293e+01,1.178658e+01,6.844526e-01,1.545155e+02,1.010377e+02,-2.388901e+01,4.084125e-06,
2.249999e+00,3.696748e-01,-8.384708e-01,4.003839e-01,-3.310386e+01,1.180109e+01,6.848374e-01,1.544747e+02,1.008728e+02,-2.389214e+01,4.081178e-06,
2.279999e+00,3.693288e-01,-8.388270e-01,3.999569e-01,-3.311824e+01,1.178774e+01,6.846644e-01,1.545080e+02,1.009839e+02,-2.389235e+01,4.080981e-06,
2.309999e+00,3.703455e-01,-8.382105e-01,4.003092e-01,-3.308139e+01,1.179875e+01,6.851727e-01,1.544720e+02,1.008917e+02,-2.389157e+01,4.081723e-06,
2.339999e+00,3.691570e-01,-8.386755e-01,4.004330e-01,-3.312125e+01,1.180262e+01,6.845785e-01,1.544774e+02,1.009650e+02,-2.389923e+01,4.074528e-06,
2.369999e+00,3.701643e-01,-8.383351e-01,4.002157e-01,-3.308815e+01,1.179583e+01,6.850821e-01,1.544805e+02,1.009062e+02,-2.389858e+01,4.075136e-06,
2.399999e+00,3.692613e-01,-8.388574e-01,3.999554e-01,-3.312056e+01,1.178770e+01,6.846306e-01,1.545088e+02,1.009374e+02,-2.390595e+01,4.068229e-06,
2.429999e+00,3.697432e-01,-8.387301e-01,3.997773e-01,-3.310517e+01,1.178213e+01,6.848716e-01,1.545154e+02,1.009589e+02,-2.390784e+01,4.066459e-06,
2.459999e+00,3.700904e-01,-8.380105e-01,4.009631e-01,-3.308616e+01,1.181920e+01,6.850452e-01,1.544303e+02,1.008854e+02,-2.390597e+01,4.068209e-06,
2.489999e+00,3.694249e-01,-8.387829e-01,3.999605e-01,-3.311494e+01,1.178786e+01,6.847125e-01,1.545066e+02,1.009864e+02,-2.390955e+01,4.064858e-06,
2.519999e+00,3.692650e-01,-8.386820e-01,4.003196e-01,-3.311824e+01,1.179908e+01,6.846325e-01,1.544839e+02,1.009204e+02,-2.391645e+01,4.058405e-06,
2.549999e+00,3.674902e-01,-8.395535e-01,4.001261e-01,-3.318000e+01,1.179303e+01,6.837451e-01,1.545178e+02,1.010494e+02,-2.392257e+01,4.052689e-06,
2.579999e+00,3.681778e-01,-8.395396e-01,3.995227e-01,-3.316014e+01,1.177417e+01,6.840889e-01,1.545510e+02,1.011019e+02,-2.392194e+01,4.053274e-06,
2.609999e+00,3.686288e-01,-8.388799e-01,4.004915e-01,-3.313894e+01,1.180445e+01,6.843144e-01,1.544796e+02,1.009928e+02,-2.392456e+01,4.050830e-06,
2.639999e+00,3.684064e-01,-8.388739e-01,4.007086e-01,-3.314523e+01,1.181124e+01,6.842032e-01,1.544674e+02,1.009928e+02,-2.392486e+01,4.050548e-06,
2.669999e+00,3.681989e-01,-8.392060e-01,4.002036e-01,-3.315535e+01,1.179545e+01,6.840995e-01,1.545043e+02,1.010502e+02,-2.393176e+01,4.044119e-06,
2.699999e+00,3.691698e-01,-8.387783e-01,4.002058e-01,-3.312218e+01,1.179552e+01,6.845849e-01,1.544928e+02,1.009491e+02,-2.393033e+01,4.045452e-06,
2.729999e+00,3.685159e-01,-8.390556e-01,4.002270e-01,-3.314438e+01,1.179619e+01,6.842580e-01,1.544990e+02,1.009655e+02,-2.393789e+01,4.038420e-06,
2.759999e+00,3.678479e-01,-8.395612e-01,3.997811e-01,-3.316985e+01,1.178225e+01,6.839239e-01,1.545372e+02,1.010902e+02,-2.394144e+01,4.035119e-06,
2.789999e+00,3.689264e-01,-8.389864e-01,3.999940e-01,-3.313176e+01,1.178890e+01,6.844632e-01,1.545101e+02,1.010170e+02,-2.393975e+01,4.036691e-06,
2.819998e+00,3.684389e-01,-8.388242e-01,4.007827e-01,-3.314368e+01,1.181356e+01,6.842195e-01,1.544619e+02,1.009902e+02,-2.394733e+01,4.029648e-06,
2.849998e+00,3.685040e-01,-8.387519e-01,4.008742e-01,-3.314090e+01,1.181642e+01,6.842520e-01,1.544549e+02,1.009962e+02,-2.394330e+01,4.033391e-06,
2.879998e+00,3.696373e-01,-8.386841e-01,3.999715e-01,-3.310762e+01,1.178820e+01,6.848187e-01,1.545034e+02,1.009406e+02,-2.394393e+01,4.032805e-06,
2.909998e+00,3.688551e-01,-8.389093e-01,4.002212e-01,-3.313284e+01,1.179601e+01,6.844276e-01,1.544954e+02,1.009367e+02,-2.395305e+01,4.024345e-06,
2.939998e+00,3.692548e-01,-8.388617e-01,3.999525e-01,-3.312080e+01,1.178761e+01,6.846274e-01,1.545091e+02,1.009966e+02,-2.394890e+01,4.028188e-06,
2.969998e+00,3.694458e-01,-8.384572e-01,4.006237e-01,-3.311024e+01,1.180859e+01,6.847229e-01,1.544610e+02,1.009323e+02,-2.395107e+01,4.026182e-06,
2.999998e+00,3.691277e-01,-8.386341e-01,4.005465e-01,-3.312157e+01,1.180617e+01,6.845638e-01,1.544700e+02,1.009573e+02,-2.395394e+01,4.023522e-06,
3.029998e+00,3.703599e-01,-8.382326e-01,4.002495e-01,-3.308126e+01,1.179689e+01,6.851800e-01,1.544759e+02,1.008762e+02,-2.395073e+01,4.026494e-06,
3.059998e+00,3.695033e-01,-8.387216e-01,4.000167e-01,-3.311193e+01,1.178961e+01,6.847516e-01,1.545018e+02,1.009308e+02,-2.395624e+01,4.021391e-06,
3.089998e+00,3.704101e-01,-8.381529e-01,4.003698e-01,-3.307882e+01,1.180065e+01,6.852050e-01,1.544671e+02,1.009049e+02,-2.395170e+01,4.025594e-06,
3.119998e+00,3.695552e-01,-8.385042e-01,4.004242e-01,-3.310770e+01,1.180235e+01,6.847776e-01,1.544734e+02,1.009297e+02,-2.395944e+01,4.018424e-06,
3.149998e+00,3.703415e-01,-8.381448e-01,4.004503e-01,-3.308067e+01,1.180317e+01,6.851708e-01,1.544624e+02,1.008947e+02,-2.395866e+01,4.019145e-06,
3.179998e+00,3.693719e-01,-8.388211e-01,3.999295e-01,-3.311694e+01,1.178689e+01,6.846859e-01,1.545093e+02,1.009131e+02,-2.396453e+01,4.013717e-06,
3.209998e+00,3.692941e-01,-8.388572e-01,3.999256e-01,-3.311962e+01,1.178676e+01,6.846471e-01,1.545105e+02,1.010127e+02,-2.396570e+01,4.012642e-06,
3.239998e+00,3.697981e-01,-8.382941e-01,4.006400e-01,-3.309810e+01,1.180910e+01,6.848990e-01,1.544558e+02,1.008943e+02,-2.396637e+01,4.012018e-06,
3.269998e+00,3.689841e-01,-8.388292e-01,4.002702e-01,-3.312814e+01,1.179754e+01,6.844921e-01,1.544906e+02,1.010057e+02,-2.396962e+01,4.009020e-06,
3.299998e+00,3.697621e-01,-8.384603e-01,4.003252e-01,-3.310123e+01,1.179926e+01,6.848810e-01,1.544777e+02,1.009001e+02,-2.397242e+01,4.006436e-06,
3.329998e+00,3.684479e-01,-8.391083e-01,4.001793e-01,-3.314699e+01,1.179469e+01,6.842239e-01,1.545031e+02,1.009574e+02,-2.397718e+01,4.002046e-06,
3.359998e+00,3.684999e-01,-8.393662e-01,3.995901e-01,-3.314874e+01,1.177628e+01,6.842500e-01,1.545427e+02,1.010717e+02,-2.397720e+01,4.002025e-06,
3.389998e+00,3.692731e-01,-8.384816e-01,4.007318e-01,-3.311549e+01,1.181197e+01,6.846366e-01,1.544557e+02,1.009342e+02,-2.397852e+01,4.000807e-06,
3.419998e+00,3.687506e-01,-8.387687e-01,4.006120e-01,-3.313406e+01,1.180822e+01,6.843753e-01,1.544700e+02,1.009775e+02,-2.397852e+01,4.000807e-06,
3.449998e+00,3.695949e-01,-8.385979e-01,4.001915e-01,-3.310775e+01,1.179508e+01,6.847975e-01,1.544888e+02,1.009595e+02,-2.397835e+01,4.000966e-06,
3.479998e+00,3.697721e-01,-8.385127e-01,4.002063e-01,-3.310160e+01,1.179554e+01,6.848860e-01,1.544857e+02,1.008889e+02,-2.398072e+01,3.998783e-06,
3.509998e+00,3.692816e-01,-8.389862e-01,3.996664e-01,-3.312160e+01,1.177866e+01,6.846408e-01,1.545284e+02,1.010076e+02,-2.398206e+01,3.997553e-06,
3.539998e+00,3.695447e-01,-8.383470e-01,4.007631e-01,-3.310602e+01,1.181295e+01,6.847724e-01,1.544503e+02,1.009208e+02,-2.398499e+01,3.994851e-06,
3.569998e+00,3.690911e-01,-8.386467e-01,4.005539e-01,-3.312278e+01,1.180641e+01,6.845455e-01,1.544700e+02,1.009684e+02,-2.398389e+01,3.995870e-06,
3.599998e+00,3.699272e-01,-8.385107e-01,4.000670e-01,-3.309714e+01,1.179118e+01,6.849636e-01,1.544934e+02,1.009026e+02,-2.398664e+01,3.993335e-06,
3.629998e+00,3.687713e-01,-8.390030e-01,4.001021e-01,-3.313641e+01,1.179228e+01,6.843856e-01,1.545046e+02,1.009572e+02,-2.399240e+01,3.988042e-06,
3.659998e+00,3.684940e-01,-8.392125e-01,3.999182e-01,-3.314698e+01,1.178653e+01,6.842470e-01,1.545203e+02,1.010641e+02,-2.398911e+01,3.991066e-06,
3.689998e+00,3.691398e-01,-8.387378e-01,4.003183e-01,-3.312253e+01,1.179904e+01,6.845699e-01,1.544855e+02,1.009642e+02,-2.399175e+01,3.988641e-06,
3.719998e+00,3.681847e-01,-8.388028e-01,4.010610e-01,-3.315069e+01,1.182226e+01,6.840923e-01,1.544459e+02,1.009834e+02,-2.399394e+01,3.986633e-06,
3.749998e+00,3.686073e-01,-8.390159e-01,4.002262e-01,-3.314127e+01,1.179616e+01,6.843037e-01,1.544980e+02,1.010220e+02,-2.399229e+01,3.988147e-06,
3.779998e+00,3.701754e-01,-8.382021e-01,4.004839e-01,-3.308615e+01,1.180422e+01,6.850877e-01,1.544620e+02,1.008520e+02,-2.399146e+01,3.988912e-06,
3.809998e+00,3.690735e-01,-8.388643e-01,4.001142e-01,-3.312602e+01,1.179266e+01,6.845368e-01,1.545002e+02,1.009596e+02,-2.399382e+01,3.986739e-06,
3.839998e+00,3.702373e-01,-8.382837e-01,4.002559e-01,-3.308541e+01,1.179709e+01,6.851187e-01,1.544769e+02,1.009056e+02,-2.399265e+01,3.987817e-06,
3.869998e+00,3.696030e-01,-8.382398e-01,4.009335e-01,-3.310300e+01,1.181828e+01,6.848015e-01,1.544380e+02,1.009040e+02,-2.399485e+01,3.985796e-06,
3.899998e+00,3.702531e-01,-8.382597e-01,4.002916e-01,-3.308465e+01,1.179820e+01,6.851266e-01,1.544743e+02,1.008993e+02,-2.399309e+01,3.987410e-06,
3.929998e+00,3.694083e-01,-8.387039e-01,4.001415e-01,-3.311442e+01,1.179351e+01,6.847041e-01,1.544944e+02,1.009161e+02,-2.399946e+01,3.981565e-06,
3.959998e+00,3.700739e-01,-8.383591e-01,4.002490e-01,-3.309103e+01,1.179687e+01,6.850369e-01,1.544793e+02,1.009357e+02,-2.399281e+01,3.987670e-06,
3.989998e+00,3.697304e-01,-8.383421e-01,4.006020e-01,-3.310064e+01,1.180791e+01,6.848652e-01,1.544592e+02,1.008929e+02,-2.399896e+01,3.982022e-06,
4.019998e+00,3.688036e-01,-8.387891e-01,4.005205e-01,-3.313280e+01,1.180536e+01,6.844018e-01,1.544756e+02,1.010134e+02,-2.400001e+01,3.981067e-06,
4.049998e+00,3.694281e-01,-8.386072e-01,4.003260e-01,-3.311264e+01,1.179928e+01,6.847140e-01,1.544816e+02,1.009077e+02,-2.399838e+01,3.982560e-06,
4.079998e+00,3.680204e-01,-8.393109e-01,4.001478e-01,-3.316177e+01,1.179371e+01,6.840102e-01,1.545102e+02,1.009934e+02,-2.400829e+01,3.973478e-06,
4.109998e+00,3.681627e-01,-8.392398e-01,4.001661e-01,-3.315681e+01,1.179428e+01,6.840813e-01,1.545073e+02,1.010486e+02,-2.400228e+01,3.978982e-06,
4.139998e+00,3.695146e-01,-8.386048e-01,4.002511e-01,-3.311013e+01,1.179694e+01,6.847573e-01,1.544857e+02,1.009356e+02,-2.400145e+01,3.979744e-06,
4.169998e+00,3.694671e-01,-8.383494e-01,4.008297e-01,-3.310827e+01,1.181503e+01,6.847336e-01,1.544467e+02,1.009228e+02,-2.400367e+01,3.977710e-06,
4.199998e+00,3.702186e-01,-8.382198e-01,4.004071e-01,-3.308514e+01,1.180181e+01,6.851093e-01,1.544668e+02,1.008912e+02,-2.399765e+01,3.983223e-06,
4.229998e+00,3.691040e-01,-8.389505e-01,3.999055e-01,-3.312623e+01,1.178613e+01,6.845520e-01,1.545141e+02,1.009173e+02,-2.400846e+01,3.973329e-06,
