"Date","August-15-2025"
"Time","20h52m17s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
8.999995e-01,9.999908e-01,3.519439e-03,2.444486e-03,1.008250e-01,7.002943e-02,9.999954e-01,3.478257e+01,1.006288e+02,-4.180126e+01,6.605015e-08,
9.299995e-01,9.999905e-01,4.335788e-03,3.482624e-04,1.242116e-01,9.976984e-03,9.999953e-01,4.592296e+00,1.005273e+02,-4.179845e+01,6.609294e-08,
9.599995e-01,9.999701e-01,7.677160e-03,-8.928737e-04,2.199367e-01,-2.557895e-02,9.999851e-01,-6.633846e+00,1.007830e+02,-4.178755e+01,6.625897e-08,
9.899995e-01,9.999745e-01,6.907795e-03,1.823404e-03,1.978956e-01,5.223672e-02,9.999872e-01,1.478671e+01,1.006215e+02,-4.179044e+01,6.621498e-08,
1.019999e+00,9.999619e-01,8.273635e-03,2.773894e-03,2.370258e-01,7.946631e-02,9.999810e-01,1.853471e+01,1.005820e+02,-4.179625e+01,6.612638e-08,
1.049999e+00,9.999697e-01,7.648307e-03,1.483260e-03,2.191102e-01,4.249230e-02,9.999848e-01,1.097531e+01,1.007955e+02,-4.179464e+01,6.615097e-08,
1.079999e+00,9.999607e-01,8.858009e-03,-3.817690e-04,2.537666e-01,-1.093688e-02,9.999803e-01,-2.467848e+00,1.006619e+02,-4.179702e+01,6.611472e-08,
1.109999e+00,9.999726e-01,7.084215e-03,2.170114e-03,2.029500e-01,6.216924e-02,9.999863e-01,1.703145e+01,1.006746e+02,-4.179261e+01,6.618190e-08,
1.139999e+00,9.999592e-01,8.647226e-03,2.612894e-03,2.477287e-01,7.485398e-02,9.999796e-01,1.681301e+01,1.007028e+02,-4.179229e+01,6.618679e-08,
1.169999e+00,9.999896e-01,4.565860e-03,-1.069173e-04,1.308027e-01,-3.062954e-03,9.999948e-01,-1.341432e+00,1.006893e+02,-4.178956e+01,6.622835e-08,
1.199999e+00,9.999792e-01,6.426925e-03,-6.063874e-04,1.841192e-01,-1.737172e-02,9.999896e-01,-5.389963e+00,1.006890e+02,-4.179790e+01,6.610133e-08,
1.229999e+00,9.999826e-01,5.726699e-03,1.381933e-03,1.640589e-01,3.958948e-02,9.999913e-01,1.356690e+01,1.004400e+02,-4.180178e+01,6.604224e-08,
1.259999e+00,9.999788e-01,5.877121e-03,2.817855e-03,1.683687e-01,8.072570e-02,9.999894e-01,2.561594e+01,1.007053e+02,-4.179041e+01,6.621539e-08,
1.289999e+00,9.999748e-01,6.614537e-03,2.561033e-03,1.894945e-01,7.336827e-02,9.999874e-01,2.116553e+01,1.005600e+02,-4.180757e+01,6.595421e-08,
1.319999e+00,9.999881e-01,4.884860e-03,-1.403729e-04,1.399415e-01,-4.021386e-03,9.999940e-01,-1.646016e+00,1.008868e+02,-4.179004e+01,6.622097e-08,
1.349999e+00,9.999826e-01,5.863553e-03,-6.069979e-04,1.679794e-01,-1.738921e-02,9.999913e-01,-5.910235e+00,1.006848e+02,-4.179120e+01,6.620339e-08,
1.379999e+00,9.999740e-01,7.100676e-03,1.254465e-03,2.034213e-01,3.593779e-02,9.999870e-01,1.001897e+01,1.007503e+02,-4.178662e+01,6.627321e-08,
1.409999e+00,9.999781e-01,5.792715e-03,3.195367e-03,1.659508e-01,9.154068e-02,9.999891e-01,2.888193e+01,1.006517e+02,-4.179354e+01,6.616763e-08,
1.439999e+00,9.999824e-01,5.752924e-03,1.475759e-03,1.648102e-01,4.227741e-02,9.999912e-01,1.438748e+01,1.005437e+02,-4.180385e+01,6.601081e-08,
1.469999e+00,9.999860e-01,5.266086e-03,-5.469131e-04,1.508630e-01,-1.566791e-02,9.999930e-01,-5.929238e+00,1.007820e+02,-4.178899e+01,6.623708e-08,
1.499999e+00,9.999910e-01,4.192260e-03,-6.302095e-04,1.200998e-01,-1.805417e-02,9.999955e-01,-8.549083e+00,1.006703e+02,-4.179982e+01,6.607201e-08,
1.529999e+00,9.999833e-01,5.526190e-03,1.698567e-03,1.583147e-01,4.866038e-02,9.999916e-01,1.708569e+01,1.007057e+02,-4.179023e+01,6.621813e-08,
1.559999e+00,9.999813e-01,5.539769e-03,2.585555e-03,1.587040e-01,7.407078e-02,9.999907e-01,2.501969e+01,1.007075e+02,-4.179829e+01,6.609535e-08,
1.589999e+00,9.999793e-01,6.157270e-03,1.850599e-03,1.763942e-01,5.301580e-02,9.999897e-01,1.672842e+01,1.005306e+02,-4.180141e+01,6.604796e-08,
1.619999e+00,9.999890e-01,4.652642e-03,-5.609828e-04,1.332889e-01,-1.607097e-02,9.999945e-01,-6.875132e+00,1.007186e+02,-4.179523e+01,6.614197e-08,
1.649999e+00,9.999782e-01,6.591432e-03,-3.565200e-04,1.888320e-01,-1.021354e-02,9.999891e-01,-3.096020e+00,1.007391e+02,-4.179286e+01,6.617803e-08,
1.679999e+00,9.999862e-01,4.928959e-03,1.843140e-03,1.412051e-01,5.280209e-02,9.999931e-01,2.050283e+01,1.006659e+02,-4.179631e+01,6.612550e-08,
1.709999e+00,9.999821e-01,5.148047e-03,3.050727e-03,1.474820e-01,8.739704e-02,9.999910e-01,3.065094e+01,1.005735e+02,-4.179185e+01,6.619351e-08,
1.739999e+00,9.999738e-01,7.025810e-03,1.728300e-03,2.012766e-01,4.951217e-02,9.999869e-01,1.381996e+01,1.005834e+02,-4.180034e+01,6.606422e-08,
1.769999e+00,9.999886e-01,4.722021e-03,-7.487252e-04,1.352765e-01,-2.144940e-02,9.999943e-01,-9.009831e+00,1.006999e+02,-4.178717e+01,6.626484e-08,
1.799999e+00,9.999847e-01,5.480897e-03,-7.704152e-04,1.570170e-01,-2.207077e-02,9.999923e-01,-8.001285e+00,1.005927e+02,-4.179651e+01,6.612247e-08,
1.829999e+00,9.999987e-01,1.463334e-03,6.975394e-04,4.192145e-02,1.998303e-02,9.999993e-01,2.548612e+01,1.006777e+02,-4.178617e+01,6.628005e-08,
1.859999e+00,9.999923e-01,3.059294e-03,2.476338e-03,8.764274e-02,7.094192e-02,9.999961e-01,3.898834e+01,1.007427e+02,-4.178587e+01,6.628468e-08,
1.889999e+00,9.999925e-01,2.458957e-03,2.984657e-03,7.044432e-02,8.550424e-02,9.999963e-01,5.051605e+01,1.006528e+02,-4.179489e+01,6.614720e-08,
1.919999e+00,9.999930e-01,3.183513e-03,1.979962e-03,9.120126e-02,5.672177e-02,9.999965e-01,3.187924e+01,1.006175e+02,-4.180306e+01,6.602287e-08,
1.949999e+00,9.999875e-01,4.919667e-03,8.352957e-04,1.409387e-01,2.392946e-02,9.999938e-01,9.636186e+00,1.006408e+02,-4.179575e+01,6.613396e-08,
1.979999e+00,9.999833e-01,5.708106e-03,-9.078468e-04,1.635261e-01,-2.600790e-02,9.999916e-01,-9.036929e+00,1.006877e+02,-4.179300e+01,6.617589e-08,
2.009999e+00,9.999797e-01,6.370184e-03,-1.955004e-04,1.824936e-01,-5.600674e-03,9.999898e-01,-1.757851e+00,1.008310e+02,-4.178388e+01,6.631505e-08,
2.039999e+00,9.999830e-01,5.182861e-03,2.657119e-03,1.484792e-01,7.612093e-02,9.999915e-01,2.714304e+01,1.007352e+02,-4.179027e+01,6.621759e-08,
2.069999e+00,9.999789e-01,6.126034e-03,2.167736e-03,1.754995e-01,6.210112e-02,9.999894e-01,1.948665e+01,1.006610e+02,-4.180778e+01,6.595111e-08,
2.099999e+00,9.999845e-01,5.525719e-03,-6.449431e-04,1.583010e-01,-1.847626e-02,9.999923e-01,-6.657247e+00,1.007399e+02,-4.179146e+01,6.619944e-08,
2.129999e+00,9.999827e-01,5.763178e-03,-1.149112e-03,1.651039e-01,-3.291965e-02,9.999914e-01,-1.127625e+01,1.006135e+02,-4.179733e+01,6.611003e-08,
2.159999e+00,9.999898e-01,4.324341e-03,1.275015e-03,1.238837e-01,3.652651e-02,9.999949e-01,1.642795e+01,1.006934e+02,-4.179052e+01,6.621377e-08,
2.189999e+00,9.999664e-01,7.520963e-03,3.269694e-03,2.154629e-01,9.367000e-02,9.999832e-01,2.349671e+01,1.006096e+02,-4.179519e+01,6.614257e-08,
2.219999e+00,9.999780e-01,6.266459e-03,2.183173e-03,1.795224e-01,6.254336e-02,9.999890e-01,1.920784e+01,1.006152e+02,-4.179530e+01,6.614090e-08,
2.249999e+00,9.999937e-01,3.485116e-03,-7.113907e-04,9.984145e-02,-2.037985e-02,9.999968e-01,-1.153687e+01,1.007813e+02,-4.179106e+01,6.620549e-08,
2.279999e+00,9.999792e-01,6.415720e-03,-5.856607e-04,1.837981e-01,-1.677794e-02,9.999896e-01,-5.215805e+00,1.006266e+02,-4.179888e+01,6.608632e-08,
2.309999e+00,9.999943e-01,3.339206e-03,4.431170e-04,9.566138e-02,1.269437e-02,9.999972e-01,7.559061e+00,1.007466e+02,-4.179108e+01,6.620524e-08,
2.339999e+00,9.999787e-01,5.945547e-03,2.680067e-03,1.703290e-01,7.677834e-02,9.999894e-01,2.426436e+01,1.005588e+02,-4.179605e+01,6.612945e-08,
2.369999e+00,9.999774e-01,6.310802e-03,2.329900e-03,1.807929e-01,6.674678e-02,9.999887e-01,2.026376e+01,1.008187e+02,-4.180019e+01,6.606643e-08,
2.399999e+00,9.999770e-01,6.715881e-03,9.594449e-04,1.923973e-01,2.748608e-02,9.999885e-01,8.130382e+00,1.005767e+02,-4.180524e+01,6.598960e-08,
2.429999e+00,9.999861e-01,5.164996e-03,-1.059680e-03,1.479670e-01,-3.035759e-02,9.999930e-01,-1.159423e+01,1.006135e+02,-4.179479e+01,6.614858e-08,
2.459999e+00,9.999864e-01,5.150215e-03,8.590937e-04,1.475435e-01,2.461122e-02,9.999932e-01,9.470165e+00,1.006084e+02,-4.179739e+01,6.610910e-08,
2.489999e+00,9.999931e-01,2.336412e-03,2.888079e-03,6.693360e-02,8.273748e-02,9.999966e-01,5.102767e+01,1.007384e+02,-4.178736e+01,6.626189e-08,
2.519999e+00,9.999897e-01,3.713985e-03,2.626312e-03,1.063984e-01,7.523838e-02,9.999948e-01,3.526571e+01,1.005858e+02,-4.179809e+01,6.609837e-08,
2.549999e+00,9.999899e-01,4.392291e-03,9.366810e-04,1.258303e-01,2.683394e-02,9.999950e-01,1.203832e+01,1.006576e+02,-4.179956e+01,6.607601e-08,
2.579999e+00,9.999903e-01,4.382755e-03,-4.379883e-04,1.255571e-01,-1.254744e-02,9.999951e-01,-5.706875e+00,1.004669e+02,-4.180041e+01,6.606304e-08,
2.609999e+00,9.999923e-01,3.901154e-03,-3.415617e-04,1.117601e-01,-9.785023e-03,9.999962e-01,-5.003716e+00,1.007429e+02,-4.179455e+01,6.615232e-08,
2.639999e+00,9.999817e-01,5.922199e-03,1.272304e-03,1.696596e-01,3.644883e-02,9.999908e-01,1.212492e+01,1.006249e+02,-4.179949e+01,6.607711e-08,
2.669999e+00,9.999855e-01,5.011449e-03,1.946680e-03,1.435683e-01,5.576831e-02,9.999928e-01,2.122848e+01,1.006490e+02,-4.180109e+01,6.605281e-08,
2.699999e+00,9.999737e-01,7.031293e-03,1.785514e-03,2.014337e-01,5.115124e-02,9.999868e-01,1.424842e+01,1.004897e+02,-4.180917e+01,6.593000e-08,
2.729999e+00,9.999913e-01,4.099278e-03,-8.020293e-04,1.174360e-01,-2.297645e-02,9.999956e-01,-1.107016e+01,1.007254e+02,-4.179410e+01,6.615910e-08,
2.759999e+00,9.999794e-01,6.415244e-03,-2.507328e-04,1.837845e-01,-7.182966e-03,9.999897e-01,-2.238204e+00,1.007664e+02,-4.179973e+01,6.607346e-08,
2.789999e+00,9.999921e-01,3.763108e-03,1.297038e-03,1.078055e-01,3.715741e-02,9.999960e-01,1.901764e+01,1.007492e+02,-4.179536e+01,6.613997e-08,
2.819998e+00,9.999768e-01,6.131743e-03,2.976524e-03,1.756634e-01,8.527126e-02,9.999884e-01,2.589327e+01,1.006316e+02,-4.179404e+01,6.616009e-08,
2.849998e+00,9.999814e-01,5.713102e-03,2.132032e-03,1.636696e-01,6.107826e-02,9.999907e-01,2.046471e+01,1.004922e+02,-4.180926e+01,6.592866e-08,
2.879998e+00,9.999945e-01,3.059063e-03,1.317206e-03,8.763590e-02,3.773517e-02,9.999972e-01,2.329629e+01,1.007293e+02,-4.179800e+01,6.609978e-08,
2.909998e+00,9.999912e-01,3.973868e-03,-1.373228e-03,1.138433e-01,-3.934010e-02,9.999956e-01,-1.906334e+01,1.006915e+02,-4.179559e+01,6.613650e-08,
2.939998e+00,9.999985e-01,1.575390e-03,-6.963859e-04,4.513164e-02,-1.994999e-02,9.999993e-01,-2.384736e+01,1.008584e+02,-4.178477e+01,6.630145e-08,
2.969998e+00,9.999951e-01,3.125107e-03,-5.639270e-05,8.952787e-02,-1.615532e-03,9.999976e-01,-1.033793e+00,1.007148e+02,-4.179636e+01,6.612478e-08,
