"Date","August-15-2025"
"Time","20h55m29s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
3.599998e-01,-9.999948e-01,1.479912e-03,2.850386e-03,8.995760e+01,8.165766e-02,2.578717e-06,6.256180e+01,1.016573e+02,-2.722138e+01,1.896103e-06,
3.899998e-01,-9.999948e-01,1.580047e-03,2.793620e-03,8.995473e+01,8.003142e-02,2.575222e-06,6.050789e+01,1.017064e+02,-2.722202e+01,1.895822e-06,
4.199998e-01,-9.999928e-01,2.872739e-03,2.473002e-03,8.991770e+01,7.084637e-02,3.592106e-06,4.072357e+01,1.016372e+02,-2.722071e+01,1.896394e-06,
4.499998e-01,-9.999946e-01,2.289245e-03,2.376555e-03,8.993442e+01,6.808335e-02,2.722171e-06,4.607204e+01,1.016591e+02,-2.722164e+01,1.895992e-06,
4.799997e-01,-9.999958e-01,8.796387e-04,2.748334e-03,8.997480e+01,7.873406e-02,2.081780e-06,7.225208e+01,1.016255e+02,-2.722055e+01,1.896467e-06,
5.099997e-01,-9.999946e-01,1.543295e-03,2.889219e-03,8.995579e+01,8.277015e-02,2.682344e-06,6.189081e+01,1.016518e+02,-2.722137e+01,1.896109e-06,
5.399997e-01,-9.999957e-01,1.074315e-03,2.721432e-03,8.996922e+01,7.796338e-02,2.140091e-06,6.845783e+01,1.016730e+02,-2.722180e+01,1.895921e-06,
5.699997e-01,-9.999960e-01,1.394959e-03,2.446282e-03,8.996004e+01,7.008088e-02,1.982555e-06,6.030663e+01,1.016454e+02,-2.722109e+01,1.896230e-06,
5.999997e-01,-9.999965e-01,8.133267e-04,2.513206e-03,8.997670e+01,7.199813e-02,1.744429e-06,7.206732e+01,1.016651e+02,-2.722137e+01,1.896106e-06,
6.299997e-01,-9.999954e-01,1.111332e-03,2.834820e-03,8.996816e+01,8.121173e-02,2.317822e-06,6.859337e+01,1.016247e+02,-2.722067e+01,1.896415e-06,
6.599996e-01,-9.999947e-01,1.606944e-03,2.817119e-03,8.995396e+01,8.070462e-02,2.629614e-06,6.029865e+01,1.016760e+02,-2.722211e+01,1.895783e-06,
6.899996e-01,-9.999966e-01,7.094638e-04,2.523478e-03,8.997968e+01,7.229240e-02,1.717823e-06,7.429693e+01,1.016468e+02,-2.722192e+01,1.895867e-06,
7.199996e-01,-9.999963e-01,1.142759e-03,2.458467e-03,8.996726e+01,7.042996e-02,1.837493e-06,6.506978e+01,1.016334e+02,-2.722097e+01,1.896281e-06,
7.499996e-01,-9.999958e-01,1.055140e-03,2.694500e-03,8.996977e+01,7.719184e-02,2.093418e-06,6.861517e+01,1.016477e+02,-2.722118e+01,1.896192e-06,
7.799996e-01,-9.999936e-01,2.153954e-03,2.859679e-03,8.993829e+01,8.192387e-02,3.204331e-06,5.301238e+01,1.016543e+02,-2.722149e+01,1.896057e-06,
8.099996e-01,-9.999949e-01,1.622657e-03,2.759036e-03,8.995351e+01,7.904065e-02,2.561330e-06,5.953916e+01,1.016814e+02,-2.722180e+01,1.895919e-06,
8.399996e-01,-9.999964e-01,1.062065e-03,2.452402e-03,8.996957e+01,7.025620e-02,1.785567e-06,6.658394e+01,1.016477e+02,-2.722158e+01,1.896018e-06,
8.699995e-01,-9.999962e-01,1.299618e-03,2.444744e-03,8.996277e+01,7.003681e-02,1.916448e-06,6.200502e+01,1.016975e+02,-2.722229e+01,1.895705e-06,
8.999995e-01,-9.999952e-01,1.391496e-03,2.785580e-03,8.996014e+01,7.980108e-02,2.423935e-06,6.345625e+01,1.016241e+02,-2.722073e+01,1.896389e-06,
9.299995e-01,-9.999937e-01,2.123594e-03,2.859997e-03,8.993916e+01,8.193299e-02,3.172319e-06,5.340551e+01,1.016707e+02,-2.722188e+01,1.895885e-06,
9.599995e-01,-9.999943e-01,2.136379e-03,2.619190e-03,8.993880e+01,7.503436e-02,2.856076e-06,5.079712e+01,1.016760e+02,-2.722200e+01,1.895833e-06,
9.899995e-01,-9.999931e-01,2.834657e-03,2.414628e-03,8.991879e+01,6.917407e-02,3.466439e-06,4.042515e+01,1.016430e+02,-2.722132e+01,1.896129e-06,
1.019999e+00,-9.999939e-01,2.531058e-03,2.410550e-03,8.992749e+01,6.905725e-02,3.054262e-06,4.360304e+01,1.016814e+02,-2.722217e+01,1.895757e-06,
1.049999e+00,-9.999931e-01,2.563014e-03,2.699366e-03,8.992657e+01,7.733124e-02,3.463917e-06,4.648424e+01,1.016418e+02,-2.722155e+01,1.896029e-06,
1.079999e+00,-9.999933e-01,2.292704e-03,2.856556e-03,8.993432e+01,8.183441e-02,3.354112e-06,5.124908e+01,1.016540e+02,-2.722166e+01,1.895980e-06,
1.109999e+00,-9.999950e-01,1.665002e-03,2.681120e-03,8.995230e+01,7.680852e-02,2.490165e-06,5.815932e+01,1.016731e+02,-2.722206e+01,1.895809e-06,
1.139999e+00,-9.999939e-01,2.540379e-03,2.389263e-03,8.992722e+01,6.844741e-02,3.040536e-06,4.324417e+01,1.016301e+02,-2.722157e+01,1.896022e-06,
1.169999e+00,-9.999936e-01,2.711087e-03,2.329871e-03,8.992233e+01,6.674595e-02,3.194584e-06,4.067531e+01,1.016581e+02,-2.722172e+01,1.895956e-06,
1.199999e+00,-9.999949e-01,1.882048e-03,2.598545e-03,8.994608e+01,7.444291e-02,2.573642e-06,5.408531e+01,1.016568e+02,-2.722177e+01,1.895931e-06,
1.229999e+00,-9.999942e-01,1.813338e-03,2.872420e-03,8.994805e+01,8.228888e-02,2.884756e-06,5.773608e+01,1.016486e+02,-2.722187e+01,1.895889e-06,
1.259999e+00,-9.999952e-01,1.430378e-03,2.760788e-03,8.995902e+01,7.909086e-02,2.416989e-06,6.261110e+01,1.016858e+02,-2.722233e+01,1.895689e-06,
1.289999e+00,-9.999961e-01,1.336104e-03,2.438655e-03,8.996172e+01,6.986238e-02,1.933056e-06,6.128230e+01,1.016549e+02,-2.722188e+01,1.895885e-06,
1.319999e+00,-9.999964e-01,1.201881e-03,2.413613e-03,8.996557e+01,6.914498e-02,1.817514e-06,6.352857e+01,1.016661e+02,-2.722187e+01,1.895890e-06,
1.349999e+00,-9.999948e-01,1.767533e-03,2.689163e-03,8.994936e+01,7.703894e-02,2.588949e-06,5.668389e+01,1.016630e+02,-2.722167e+01,1.895975e-06,
1.379999e+00,-9.999946e-01,1.617863e-03,2.869495e-03,8.995365e+01,8.220510e-02,2.712879e-06,6.058507e+01,1.016368e+02,-2.722160e+01,1.896006e-06,
1.409999e+00,-9.999941e-01,2.216806e-03,2.630019e-03,8.993649e+01,7.534459e-02,2.957816e-06,4.987294e+01,1.016916e+02,-2.722259e+01,1.895575e-06,
1.439999e+00,-9.999944e-01,2.364612e-03,2.383599e-03,8.993226e+01,6.828514e-02,2.818241e-06,4.522911e+01,1.016221e+02,-2.722155e+01,1.896028e-06,
1.469999e+00,-9.999936e-01,2.639182e-03,2.421582e-03,8.992439e+01,6.937329e-02,3.207346e-06,4.253795e+01,1.016660e+02,-2.722196e+01,1.895852e-06,
1.499999e+00,-9.999947e-01,1.841302e-03,2.693208e-03,8.994725e+01,7.715481e-02,2.660947e-06,5.564022e+01,1.016188e+02,-2.722130e+01,1.896137e-06,
1.529999e+00,-9.999944e-01,1.788837e-03,2.834917e-03,8.994875e+01,8.121450e-02,2.809181e-06,5.774801e+01,1.016474e+02,-2.722191e+01,1.895871e-06,
1.559999e+00,-9.999955e-01,1.345690e-03,2.689328e-03,8.996145e+01,7.704366e-02,2.260847e-06,6.341746e+01,1.016667e+02,-2.722235e+01,1.895679e-06,
1.589999e+00,-9.999965e-01,1.200549e-03,2.370070e-03,8.996561e+01,6.789757e-02,1.764641e-06,6.313569e+01,1.016493e+02,-2.722223e+01,1.895732e-06,
1.619999e+00,-9.999959e-01,1.538237e-03,2.434807e-03,8.995593e+01,6.975216e-02,2.073619e-06,5.771656e+01,1.016929e+02,-2.722256e+01,1.895586e-06,
1.649999e+00,-9.999944e-01,1.827453e-03,2.821186e-03,8.994765e+01,8.082113e-02,2.824676e-06,5.706643e+01,1.016202e+02,-2.722163e+01,1.895993e-06,
1.679999e+00,-9.999937e-01,2.098294e-03,2.870041e-03,8.993989e+01,8.222073e-02,3.160004e-06,5.382937e+01,1.016655e+02,-2.722240e+01,1.895658e-06,
1.709999e+00,-9.999953e-01,1.593896e-03,2.625808e-03,8.995434e+01,7.522394e-02,2.358848e-06,5.874176e+01,1.016848e+02,-2.722281e+01,1.895479e-06,
1.739999e+00,-9.999952e-01,1.979254e-03,2.379407e-03,8.994330e+01,6.816506e-02,2.394762e-06,5.024541e+01,1.016307e+02,-2.722196e+01,1.895851e-06,
1.769999e+00,-9.999888e-01,4.047715e-03,2.452618e-03,8.988404e+01,7.026239e-02,5.599864e-06,3.121278e+01,1.016760e+02,-2.722290e+01,1.895438e-06,
1.799999e+00,-9.999905e-01,3.429067e-03,2.693145e-03,8.990176e+01,7.715302e-02,4.752906e-06,3.814564e+01,1.016602e+02,-2.722261e+01,1.895567e-06,
1.829999e+00,-9.999892e-01,3.659693e-03,2.870583e-03,8.989516e+01,8.223626e-02,5.408429e-06,3.810986e+01,1.016521e+02,-2.722238e+01,1.895665e-06,
1.859999e+00,-9.999927e-01,2.511614e-03,2.868851e-03,8.992805e+01,8.218663e-02,3.634641e-06,4.879858e+01,1.016664e+02,-2.722288e+01,1.895449e-06,
1.889999e+00,-9.999959e-01,1.172586e-03,2.595324e-03,8.996641e+01,7.435065e-02,2.027670e-06,6.568622e+01,1.016491e+02,-2.722260e+01,1.895570e-06,
1.919999e+00,-9.999963e-01,1.236768e-03,2.413905e-03,8.996457e+01,6.915335e-02,1.839136e-06,6.287159e+01,1.016509e+02,-2.722259e+01,1.895575e-06,
1.949999e+00,-9.999955e-01,1.441297e-03,2.612510e-03,8.995871e+01,7.484300e-02,2.225642e-06,6.111489e+01,1.016612e+02,-2.722269e+01,1.895530e-06,
1.979999e+00,-9.999946e-01,1.586171e-03,2.893651e-03,8.995456e+01,8.289711e-02,2.722296e-06,6.127040e+01,1.016360e+02,-2.722243e+01,1.895644e-06,
2.009999e+00,-9.999960e-01,6.274383e-04,2.759561e-03,8.998203e+01,7.905569e-02,2.002217e-06,7.719049e+01,1.016700e+02,-2.722293e+01,1.895428e-06,
2.039999e+00,-9.999966e-01,9.227825e-04,2.424092e-03,8.997356e+01,6.944518e-02,1.681940e-06,6.915960e+01,1.016307e+02,-2.722253e+01,1.895601e-06,
2.069999e+00,-9.999952e-01,1.861277e-03,2.463713e-03,8.994668e+01,7.058025e-02,2.383564e-06,5.292982e+01,1.016917e+02,-2.722349e+01,1.895180e-06,
2.099999e+00,-9.999952e-01,1.322787e-03,2.790869e-03,8.996210e+01,7.995261e-02,2.384684e-06,6.464048e+01,1.016167e+02,-2.722215e+01,1.895765e-06,
2.129999e+00,-9.999944e-01,1.713470e-03,2.860694e-03,8.995091e+01,8.195295e-02,2.779895e-06,5.907965e+01,1.016362e+02,-2.722276e+01,1.895500e-06,
2.159999e+00,-9.999957e-01,1.293759e-03,2.628251e-03,8.996294e+01,7.529394e-02,2.145384e-06,6.379124e+01,1.016930e+02,-2.722371e+01,1.895087e-06,
2.189999e+00,-9.999919e-01,3.253036e-03,2.390830e-03,8.990681e+01,6.849230e-02,4.074595e-06,3.631415e+01,1.016234e+02,-2.722255e+01,1.895594e-06,
2.219999e+00,-9.999934e-01,2.726799e-03,2.406634e-03,8.992188e+01,6.894506e-02,3.306842e-06,4.143116e+01,1.016691e+02,-2.722330e+01,1.895265e-06,
2.249999e+00,-9.999943e-01,2.025858e-03,2.692965e-03,8.994196e+01,7.714787e-02,2.839049e-06,5.304667e+01,1.016434e+02,-2.722302e+01,1.895390e-06,
2.279999e+00,-9.999939e-01,1.940370e-03,2.908131e-03,8.994441e+01,8.331194e-02,3.055575e-06,5.628790e+01,1.016621e+02,-2.722371e+01,1.895088e-06,
2.309999e+00,-9.999945e-01,1.912141e-03,2.724763e-03,8.994522e+01,7.805881e-02,2.770162e-06,5.494019e+01,1.016781e+02,-2.722407e+01,1.894929e-06,
2.339999e+00,-9.999947e-01,2.160348e-03,2.426010e-03,8.993811e+01,6.950013e-02,2.638164e-06,4.831511e+01,1.016291e+02,-2.722316e+01,1.895326e-06,
2.369999e+00,-9.999960e-01,1.434640e-03,2.423472e-03,8.995890e+01,6.942743e-02,1.982856e-06,5.937544e+01,1.016386e+02,-2.722332e+01,1.895258e-06,
2.399999e+00,-9.999958e-01,1.078043e-03,2.701364e-03,8.996912e+01,7.738847e-02,2.114890e-06,6.824435e+01,1.016288e+02,-2.722321e+01,1.895302e-06,
2.429999e+00,-9.999957e-01,7.470136e-04,2.851098e-03,8.997860e+01,8.167806e-02,2.171702e-06,7.531801e+01,1.016632e+02,-2.722382e+01,1.895038e-06,
2.459999e+00,-9.999965e-01,5.432830e-04,2.582069e-03,8.998444e+01,7.397090e-02,1.740562e-06,7.811794e+01,1.016400e+02,-2.722356e+01,1.895154e-06,
2.489999e+00,-9.999968e-01,9.645941e-04,2.348405e-03,8.997237e+01,6.727691e-02,1.611365e-06,6.766987e+01,1.016503e+02,-2.722369e+01,1.895095e-06,
2.519999e+00,-9.999942e-01,2.215741e-03,2.570119e-03,8.993652e+01,7.362856e-02,2.878763e-06,4.923484e+01,1.016545e+02,-2.722364e+01,1.895117e-06,
2.549999e+00,-9.999912e-01,3.180596e-03,2.737317e-03,8.990888e+01,7.841844e-02,4.402293e-06,4.071628e+01,1.016567e+02,-2.722372e+01,1.895083e-06,
2.579999e+00,-9.999916e-01,2.953696e-03,2.858969e-03,8.991538e+01,8.190354e-02,4.224523e-06,4.406636e+01,1.016741e+02,-2.722422e+01,1.894863e-06,
2.609999e+00,-9.999938e-01,2.312679e-03,2.646504e-03,8.993375e+01,7.581685e-02,3.088127e-06,4.885103e+01,1.016614e+02,-2.722413e+01,1.894905e-06,
2.639999e+00,-9.999955e-01,1.855684e-03,2.364286e-03,8.994684e+01,6.773186e-02,2.258358e-06,5.187229e+01,1.016411e+02,-2.722381e+01,1.895044e-06,
2.669999e+00,-9.999961e-01,1.335571e-03,2.434274e-03,8.996174e+01,6.973688e-02,1.927363e-06,6.124851e+01,1.016458e+02,-2.722380e+01,1.895048e-06,
2.699999e+00,-9.999945e-01,1.831714e-03,2.760272e-03,8.994753e+01,7.907608e-02,2.743578e-06,5.643179e+01,1.016472e+02,-2.722364e+01,1.895115e-06,
2.729999e+00,-9.999906e-01,3.235189e-03,2.878380e-03,8.990732e+01,8.245962e-02,4.687902e-06,4.165981e+01,1.016584e+02,-2.722421e+01,1.894869e-06,
2.759999e+00,-9.999928e-01,2.624533e-03,2.724194e-03,8.992481e+01,7.804251e-02,3.577364e-06,4.606746e+01,1.016719e+02,-2.722450e+01,1.894743e-06,
2.789999e+00,-9.999927e-01,2.976069e-03,2.415194e-03,8.991474e+01,6.919028e-02,3.672551e-06,3.906065e+01,1.016404e+02,-2.722385e+01,1.895025e-06,
2.819998e+00,-9.999916e-01,3.301239e-03,2.421481e-03,8.990543e+01,6.937039e-02,4.190455e-06,3.626030e+01,1.016585e+02,-2.722437e+01,1.894796e-06,
2.849998e+00,-9.999936e-01,2.512682e-03,2.559202e-03,8.992802e+01,7.331581e-02,3.215781e-06,4.552551e+01,1.016718e+02,-2.722444e+01,1.894768e-06,
2.879998e+00,-9.999926e-01,2.662615e-03,2.769334e-03,8.992372e+01,7.933567e-02,3.689696e-06,4.612551e+01,1.016042e+02,-2.722342e+01,1.895214e-06,
2.909998e+00,-9.999927e-01,2.513745e-03,2.886913e-03,8.992799e+01,8.270409e-02,3.663309e-06,4.895268e+01,1.016598e+02,-2.722454e+01,1.894725e-06,
2.939998e+00,-9.999958e-01,1.288965e-03,2.595782e-03,8.996307e+01,7.436377e-02,2.099884e-06,6.359278e+01,1.016420e+02,-2.722405e+01,1.894939e-06,
2.969998e+00,-9.999954e-01,1.908148e-03,2.375082e-03,8.994534e+01,6.804115e-02,2.320517e-06,5.122150e+01,1.016356e+02,-2.722421e+01,1.894867e-06,
