"Date","August-15-2025"
"Time","20h54m09s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.259999e+00,9.999641e-01,-8.474391e-03,1.072644e-04,-2.427763e-01,3.072898e-03,9.999820e-01,1.792748e+02,1.001480e+02,-3.573426e+01,2.670388e-07,
1.289999e+00,9.999612e-01,-8.743551e-03,1.077879e-03,-2.504876e-01,3.087897e-02,9.999806e-01,1.729722e+02,1.001113e+02,-3.573513e+01,2.669853e-07,
1.319999e+00,9.999686e-01,-7.654480e-03,2.061026e-03,-2.192873e-01,5.904409e-02,9.999843e-01,1.649301e+02,1.001578e+02,-3.573271e+01,2.671338e-07,
1.349999e+00,9.999699e-01,-7.651152e-03,1.319014e-03,-2.191917e-01,3.778699e-02,9.999849e-01,1.702187e+02,1.001305e+02,-3.573838e+01,2.667853e-07,
1.379999e+00,9.999787e-01,-6.518698e-03,3.574631e-04,-1.867483e-01,1.024057e-02,9.999893e-01,1.768612e+02,1.001411e+02,-3.573469e+01,2.670120e-07,
1.409999e+00,9.999766e-01,-6.829827e-03,5.019090e-04,-1.956617e-01,1.437863e-02,9.999883e-01,1.757970e+02,1.001456e+02,-3.573303e+01,2.671140e-07,
1.439999e+00,9.999748e-01,-6.854611e-03,1.836786e-03,-1.963720e-01,5.262008e-02,9.999874e-01,1.649992e+02,1.001396e+02,-3.573243e+01,2.671513e-07,
1.469999e+00,9.999697e-01,-7.679762e-03,1.239853e-03,-2.200113e-01,3.551918e-02,9.999849e-01,1.708291e+02,1.001348e+02,-3.573789e+01,2.668157e-07,
1.499999e+00,9.999674e-01,-8.064086e-03,3.049497e-04,-2.310216e-01,8.736164e-03,9.999837e-01,1.778343e+02,1.001556e+02,-3.573639e+01,2.669077e-07,
1.529999e+00,9.999659e-01,-8.252431e-03,-5.584896e-05,-2.364174e-01,-1.599955e-03,9.999830e-01,-1.796123e+02,1.001414e+02,-3.573493e+01,2.669975e-07,
1.559999e+00,9.999714e-01,-7.396764e-03,1.558556e-03,-2.119039e-01,4.464936e-02,9.999857e-01,1.681014e+02,1.001244e+02,-3.573157e+01,2.672038e-07,
1.589999e+00,9.999707e-01,-7.483784e-03,1.633948e-03,-2.143969e-01,4.680918e-02,9.999853e-01,1.676838e+02,1.001474e+02,-3.573531e+01,2.669743e-07,
1.619999e+00,9.999646e-01,-8.381409e-03,6.796876e-04,-2.401126e-01,1.947162e-02,9.999823e-01,1.753638e+02,1.001599e+02,-3.573759e+01,2.668341e-07,
1.649999e+00,9.999628e-01,-8.623636e-03,-1.263022e-04,-2.470520e-01,-3.618292e-03,9.999814e-01,-1.791609e+02,1.001091e+02,-3.573714e+01,2.668614e-07,
1.679999e+00,9.999548e-01,-9.491442e-03,5.635005e-04,-2.719139e-01,1.614310e-02,9.999774e-01,1.766024e+02,1.001442e+02,-3.573602e+01,2.669303e-07,
1.709999e+00,9.999542e-01,-9.448995e-03,1.552887e-03,-2.706981e-01,4.448694e-02,9.999771e-01,1.706672e+02,1.001639e+02,-3.573207e+01,2.671731e-07,
1.739999e+00,9.999583e-01,-8.960256e-03,1.779446e-03,-2.566963e-01,5.097739e-02,9.999791e-01,1.687676e+02,1.001328e+02,-3.573727e+01,2.668535e-07,
1.769999e+00,9.999519e-01,-9.724837e-03,1.237775e-03,-2.786007e-01,3.545966e-02,9.999760e-01,1.727464e+02,1.001265e+02,-3.573721e+01,2.668569e-07,
1.799999e+00,9.999490e-01,-1.008031e-02,5.610902e-04,-2.887845e-01,1.607405e-02,9.999745e-01,1.768141e+02,1.001675e+02,-3.573322e+01,2.671023e-07,
1.829999e+00,9.999516e-01,-9.837611e-03,6.248423e-05,-2.818314e-01,1.790041e-03,9.999758e-01,1.796361e+02,1.001721e+02,-3.573026e+01,2.672849e-07,
1.859999e+00,9.999508e-01,-9.903887e-03,6.251353e-04,-2.837301e-01,1.790881e-02,9.999754e-01,1.763883e+02,1.001268e+02,-3.573551e+01,2.669617e-07,
1.889999e+00,9.999516e-01,-9.664988e-03,1.850115e-03,-2.768863e-01,5.300191e-02,9.999758e-01,1.691633e+02,1.001603e+02,-3.573095e+01,2.672423e-07,
1.919999e+00,9.999572e-01,-9.061101e-03,1.847339e-03,-2.595854e-01,5.292239e-02,9.999786e-01,1.684767e+02,1.001856e+02,-3.573406e+01,2.670510e-07,
1.949999e+00,9.999587e-01,-9.042279e-03,9.018010e-04,-2.590458e-01,2.583470e-02,9.999794e-01,1.743046e+02,1.001399e+02,-3.573493e+01,2.669974e-07,
1.979999e+00,9.999567e-01,-9.305962e-03,1.927128e-04,-2.666000e-01,5.520815e-03,9.999783e-01,1.788137e+02,1.001138e+02,-3.573580e+01,2.669439e-07,
2.009999e+00,9.999645e-01,-8.426948e-03,1.690015e-04,-2.414171e-01,4.841537e-03,9.999822e-01,1.788511e+02,1.001665e+02,-3.573223e+01,2.671636e-07,
2.039999e+00,9.999599e-01,-8.853931e-03,1.332931e-03,-2.536500e-01,3.818567e-02,9.999800e-01,1.714386e+02,1.001589e+02,-3.573310e+01,2.671100e-07,
2.069999e+00,9.999676e-01,-7.781792e-03,2.054726e-03,-2.229346e-01,5.886361e-02,9.999838e-01,1.652090e+02,1.001378e+02,-3.573511e+01,2.669861e-07,
2.099999e+00,9.999668e-01,-8.076479e-03,1.051004e-03,-2.313767e-01,3.010905e-02,9.999834e-01,1.725857e+02,1.001334e+02,-3.573719e+01,2.668586e-07,
2.129999e+00,9.999727e-01,-7.388667e-03,1.025736e-04,-2.116717e-01,2.938518e-03,9.999863e-01,1.792046e+02,1.001530e+02,-3.573409e+01,2.670493e-07,
2.159999e+00,9.999684e-01,-7.919131e-03,6.606504e-04,-2.268688e-01,1.892624e-02,9.999842e-01,1.752312e+02,1.001529e+02,-3.573330e+01,2.670976e-07,
2.189999e+00,9.999610e-01,-8.640786e-03,1.836631e-03,-2.475438e-01,5.261564e-02,9.999805e-01,1.680002e+02,1.001024e+02,-3.573621e+01,2.669184e-07,
2.219999e+00,9.999634e-01,-8.375915e-03,1.729130e-03,-2.399555e-01,4.953594e-02,9.999817e-01,1.683357e+02,1.001460e+02,-3.573566e+01,2.669523e-07,
2.249999e+00,9.999482e-01,-1.015564e-02,7.384997e-04,-2.909428e-01,2.115646e-02,9.999741e-01,1.758409e+02,1.001466e+02,-3.573408e+01,2.670498e-07,
2.279999e+00,9.999498e-01,-1.001689e-02,1.315706e-04,-2.869677e-01,3.769220e-03,9.999749e-01,1.792475e+02,1.001041e+02,-3.573463e+01,2.670158e-07,
2.309999e+00,9.999612e-01,-8.785514e-03,6.045123e-04,-2.516897e-01,1.731800e-02,9.999806e-01,1.760638e+02,1.001186e+02,-3.573449e+01,2.670243e-07,
2.339999e+00,9.999577e-01,-9.079465e-03,1.444945e-03,-2.601114e-01,4.139465e-02,9.999789e-01,1.709575e+02,1.001516e+02,-3.573198e+01,2.671787e-07,
2.369999e+00,9.999595e-01,-8.816972e-03,1.800077e-03,-2.525913e-01,5.156843e-02,9.999798e-01,1.684610e+02,1.001161e+02,-3.573503e+01,2.669914e-07,
2.399999e+00,9.999476e-01,-1.017638e-02,1.078099e-03,-2.915370e-01,3.088525e-02,9.999738e-01,1.739526e+02,1.001876e+02,-3.573347e+01,2.670872e-07,
2.429999e+00,9.999497e-01,-1.002524e-02,1.901064e-04,-2.872067e-01,5.446147e-03,9.999749e-01,1.789136e+02,1.001746e+02,-3.573047e+01,2.672719e-07,
2.459999e+00,9.999602e-01,-8.923077e-03,1.303448e-04,-2.556307e-01,3.734105e-03,9.999801e-01,1.791631e+02,1.001223e+02,-3.573410e+01,2.670482e-07,
2.489999e+00,9.999677e-01,-7.950597e-03,1.206842e-03,-2.277704e-01,3.457349e-02,9.999838e-01,1.713688e+02,1.001795e+02,-3.573145e+01,2.672112e-07,
2.519999e+00,9.999731e-01,-7.150484e-03,1.641970e-03,-2.048483e-01,4.703901e-02,9.999865e-01,1.670673e+02,1.001140e+02,-3.573375e+01,2.670701e-07,
2.549999e+00,9.999721e-01,-7.394147e-03,1.018987e-03,-2.118287e-01,2.919185e-02,9.999861e-01,1.721535e+02,1.001510e+02,-3.573711e+01,2.668635e-07,
2.579999e+00,9.999730e-01,-7.350998e-03,-5.044011e-05,-2.105925e-01,-1.445003e-03,9.999865e-01,-1.796069e+02,1.001580e+02,-3.573368e+01,2.670742e-07,
2.609999e+00,9.999689e-01,-7.844745e-03,8.709789e-04,-2.247378e-01,2.495171e-02,9.999844e-01,1.736646e+02,1.001342e+02,-3.573225e+01,2.671624e-07,
2.639999e+00,9.999639e-01,-8.279595e-03,1.892344e-03,-2.371961e-01,5.421169e-02,9.999820e-01,1.671259e+02,1.001613e+02,-3.573019e+01,2.672889e-07,
2.669999e+00,9.999622e-01,-8.530405e-03,1.710199e-03,-2.443814e-01,4.899362e-02,9.999811e-01,1.686635e+02,1.001093e+02,-3.573746e+01,2.668422e-07,
2.699999e+00,9.999644e-01,-8.420987e-03,4.694991e-04,-2.412464e-01,1.345016e-02,9.999822e-01,1.768089e+02,1.001327e+02,-3.573436e+01,2.670327e-07,
2.729999e+00,9.999742e-01,-7.189116e-03,1.021478e-04,-2.059548e-01,2.926319e-03,9.999871e-01,1.791860e+02,1.001016e+02,-3.573678e+01,2.668839e-07,
2.759999e+00,9.999752e-01,-6.905398e-03,1.390907e-03,-1.978268e-01,3.984658e-02,9.999876e-01,1.686117e+02,1.001868e+02,-3.573180e+01,2.671899e-07,
2.789999e+00,9.999721e-01,-7.220096e-03,1.922075e-03,-2.068427e-01,5.506342e-02,9.999860e-01,1.650929e+02,1.001482e+02,-3.573364e+01,2.670765e-07,
2.819998e+00,9.999666e-01,-8.100559e-03,1.043535e-03,-2.320666e-01,2.989508e-02,9.999833e-01,1.726594e+02,1.001456e+02,-3.573673e+01,2.668866e-07,
2.849998e+00,9.999678e-01,-8.023080e-03,1.962292e-06,-2.298468e-01,5.621551e-05,9.999839e-01,1.799860e+02,1.001292e+02,-3.573435e+01,2.670331e-07,
2.879998e+00,9.999723e-01,-7.403923e-03,8.034939e-04,-2.121088e-01,2.301841e-02,9.999861e-01,1.738063e+02,1.001313e+02,-3.573360e+01,2.670792e-07,
2.909998e+00,9.999711e-01,-7.446115e-03,1.551746e-03,-2.133177e-01,4.445427e-02,9.999855e-01,1.682282e+02,1.001344e+02,-3.573521e+01,2.669801e-07,
2.939998e+00,9.999575e-01,-9.077317e-03,1.601087e-03,-2.600499e-01,4.586779e-02,9.999788e-01,1.699969e+02,1.001339e+02,-3.573753e+01,2.668374e-07,
2.969998e+00,9.999468e-01,-1.029726e-02,6.361592e-04,-2.950000e-01,1.822462e-02,9.999734e-01,1.764648e+02,1.001770e+02,-3.573375e+01,2.670700e-07,
