
# Curve 0 of 1, 1000 points
# Curve title: "'grid_data.dat' using 1:($2*0.05)"
# x y type
 20.3  0  i
 20.4  0  i
 20.5  0  i
 20.6  0  i
 20.7  0  i
 20.8  0  i
 20.9  0  i
 21  0  i
 21.1  0  i
 21.2  0  i
 21.3  0  i
 21.4  0  i
 21.5  0  i
 21.6  0  i
 21.7  0  i
 21.8  0  i
 21.9  0  i
 22  0  i
 22.1  0  i
 22.2  0  i
 22.3  0  i
 22.4  0  i
 22.5  0  i
 22.6  0  i
 22.7  0  i
 22.8  0  i
 22.9  0  i
 23  0  i
 23.1  0  i
 23.2  0  i
 23.3  0  i
 23.4  0  i
 23.5  0  i
 23.6  0  i
 23.7  0  i
 23.8  0  i
 23.9  0  i
 24  0  i
 24.1  0  i
 24.2  0  i
 24.3  0  i
 24.4  0  i
 24.5  0  i
 24.6  0  i
 24.7  0  i
 24.8  0  i
 24.9  0  i
 25  0  i
 25.1  0  i
 25.2  0  i
 25.3  0  i
 25.4  0  i
 25.5  0  i
 25.6  0  i
 25.7  0  i
 25.8  0  i
 25.9  0  i
 26  0  i
 26.1  0  i
 26.2  0  i
 26.3  0  i
 26.4  0  i
 26.5  0  i
 26.6  0  i
 26.7  0  i
 26.8  0  i
 26.9  0  i
 27  0  i
 27.1  0  i
 27.2  0  i
 27.3  0  i
 27.4  0  i
 27.5  0  i
 27.6  0  i
 27.7  0  i
 27.8  0  i
 27.9  0  i
 28  0  i
 28.1  0  i
 28.2  0  i
 28.3  0  i
 28.4  0  i
 28.5  0  i
 28.6  0  i
 28.7  0  i
 28.8  0  i
 28.9  0  i
 29  0  i
 29.1  0  i
 29.2  0  i
 29.3  0  i
 29.4  0  i
 29.5  0  i
 29.6  0  i
 29.7  0  i
 29.8  0  i
 29.9  0  i
 30  0  i
 30.1  0  i
 30.2  0  i
 30.3  0  i
 30.4  0  i
 30.5  0  i
 30.6  0  i
 30.7  0  i
 30.8  0  i
 30.9  0  i
 31  0  i
 31.1  0  i
 31.2  0  i
 31.3  0  i
 31.4  0  i
 31.5  0  i
 31.6  0  i
 31.7  0  i
 31.8  0  i
 31.9  0  i
 32  0  i
 32.1  0  i
 32.2  0  i
 32.3  0  i
 32.4  0  i
 32.5  0  i
 32.6  0  i
 32.7  0  i
 32.8  0  i
 32.9  0  i
 33  0  i
 33.1  0  i
 33.2  0  i
 33.3  0  i
 33.4  0  i
 33.5  0  i
 33.6  0  i
 33.7  0  i
 33.8  0  i
 33.9  0  i
 34  0  i
 34.1  0  i
 34.2  0  i
 34.3  0  i
 34.4  0  i
 34.5  0  i
 34.6  0  i
 34.7  0  i
 34.8  0  i
 34.9  0  i
 35  0  i
 35.1  0  i
 35.2  0  i
 35.3  0  i
 35.4  0  i
 35.5  0  i
 35.6  0  i
 35.7  0  i
 35.8  0  i
 35.9  0  i
 36  0  i
 36.1  0  i
 36.2  0  i
 36.3  0  i
 36.4  0  i
 36.5  0  i
 36.6  0  i
 36.7  0  i
 36.8  0  i
 36.9  0  i
 37  0  i
 37.1  0  i
 37.2  0  i
 37.3  0  i
 37.4  0  i
 37.5  0  i
 37.6  0  i
 37.7  0  i
 37.8  0  i
 37.9  0  i
 38  0  i
 38.1  0  i
 38.2  0  i
 38.3  0  i
 38.4  0  i
 38.5  0  i
 38.6  0  i
 38.7  0  i
 38.8  0  i
 38.9  0  i
 39  0  i
 39.1  0  i
 39.2  0  i
 39.3  0  i
 39.4  0  i
 39.5  0  i
 39.6  0  i
 39.7  0  i
 39.8  0  i
 39.9  0  i
 40  0  i
 40.1  0  i
 40.2  0  i
 40.3  0  i
 40.4  0  i
 40.5  0  i
 40.6  0  i
 40.7  0  i
 40.8  0  i
 40.9  0  i
 41  0  i
 41.1  0  i
 41.2  0  i
 41.3  0  i
 41.4  0  i
 41.5  0  i
 41.6  0  i
 41.7  0  i
 41.8  0  i
 41.9  0  i
 42  0  i
 42.1  0  i
 42.2  0  i
 42.3  0  i
 42.4  0  i
 42.5  0  i
 42.6  0  i
 42.7  0  i
 42.8  0  i
 42.9  0  i
 43  0  i
 43.1  0  i
 43.2  0  i
 43.3  0  i
 43.4  0  i
 43.5  0  i
 43.6  0  i
 43.7  0  i
 43.8  0  i
 43.9  0  i
 44  0  i
 44.1  0  i
 44.2  0  i
 44.3  0  i
 44.4  0  i
 44.5  0  i
 44.6  0  i
 44.7  0  i
 44.8  0  i
 44.9  0  i
 45  0  i
 45.1  0  i
 45.2  0  i
 45.3  0  i
 45.4  0  i
 45.5  0  i
 45.6  0  i
 45.7  0  i
 45.8  0  i
 45.9  0  i
 46  0  i
 46.1  0  i
 46.2  0  i
 46.3  0  i
 46.4  0  i
 46.5  0  i
 46.6  0  i
 46.7  0  i
 46.8  0  i
 46.9  0  i
 47  0  i
 47.1  0  i
 47.2  0  i
 47.3  0  i
 47.4  0  i
 47.5  0  i
 47.6  0  i
 47.7  0  i
 47.8  0  i
 47.9  0  i
 48  0  i
 48.1  0  i
 48.2  0  i
 48.3  0  i
 48.4  0  i
 48.5  0  i
 48.6  0  i
 48.7  0  i
 48.8  0  i
 48.9  0  i
 49  0  i
 49.1  0  i
 49.2  0  i
 49.3  0  i
 49.4  0  i
 49.5  0  i
 49.6  0  i
 49.7  0  i
 49.8  0  i
 49.9  0  i
 50  0.025  i
 50.1  0.025  i
 50.2  0.025  i
 50.3  0.025  i
 50.4  0.025  i
 50.5  0.025  i
 50.6  0.025  i
 50.7  0.025  i
 50.8  0.025  i
 50.9  0.025  i
 51  0.025  i
 51.1  0.025  i
 51.2  0.025  i
 51.3  0.025  i
 51.4  0.025  i
 51.5  0.025  i
 51.6  0.025  i
 51.7  0.025  i
 51.8  0.025  i
 51.9  0.025  i
 52  0.025  i
 52.1  0.025  i
 52.2  0.025  i
 52.3  0.025  i
 52.4  0.025  i
 52.5  0.025  i
 52.6  0.025  i
 52.7  0.025  i
 52.8  0.025  i
 52.9  0.025  i
 53  0.025  i
 53.1  0.025  i
 53.2  0.025  i
 53.3  0.025  i
 53.4  0.025  i
 53.5  0.025  i
 53.6  0.025  i
 53.7  0.025  i
 53.8  0.025  i
 53.9  0.025  i
 54  0.025  i
 54.1  0.025  i
 54.2  0.025  i
 54.3  0.025  i
 54.4  0.025  i
 54.5  0.025  i
 54.6  0.025  i
 54.7  0.025  i
 54.8  0.025  i
 54.9  0.025  i
 55  0.025  i
 55.1  0.025  i
 55.2  0.025  i
 55.3  0.025  i
 55.4  0.025  i
 55.5  0.025  i
 55.6  0.025  i
 55.7  0.025  i
 55.8  0.025  i
 55.9  0.025  i
 56  0.025  i
 56.1  0.025  i
 56.2  0.025  i
 56.3  0.025  i
 56.4  0.025  i
 56.5  0.025  i
 56.6  0.025  i
 56.7  0.025  i
 56.8  0.025  i
 56.9  0.025  i
 57  0.025  i
 57.1  0.025  i
 57.2  0.025  i
 57.3  0.025  i
 57.4  0.025  i
 57.5  0.025  i
 57.6  0.025  i
 57.7  0.025  i
 57.8  0.025  i
 57.9  0.025  i
 58  0.025  i
 58.1  0.025  i
 58.2  0.025  i
 58.3  0.025  i
 58.4  0.025  i
 58.5  0.025  i
 58.6  0.025  i
 58.7  0.025  i
 58.8  0.025  i
 58.9  0.025  i
 59  0.025  i
 59.1  0.025  i
 59.2  0.025  i
 59.3  0.025  i
 59.4  0.025  i
 59.5  0.025  i
 59.6  0.025  i
 59.7  0.025  i
 59.8  0.025  i
 59.9  0.025  i
 60  0.025  i
 60.1  0.025  i
 60.2  0.025  i
 60.3  0.025  i
 60.4  0.025  i
 60.5  0.025  i
 60.6  0.025  i
 60.7  0.025  i
 60.8  0.025  i
 60.9  0.025  i
 61  0.025  i
 61.1  0.025  i
 61.2  0.025  i
 61.3  0.025  i
 61.4  0.025  i
 61.5  0.025  i
 61.6  0.025  i
 61.7  0.025  i
 61.8  0.025  i
 61.9  0.025  i
 62  0.025  i
 62.1  0.025  i
 62.2  0.025  i
 62.3  0.025  i
 62.4  0.025  i
 62.5  0.025  i
 62.6  0.025  i
 62.7  0.025  i
 62.8  0.025  i
 62.9  0.025  i
 63  0.025  i
 63.1  0.025  i
 63.2  0.025  i
 63.3  0.025  i
 63.4  0.025  i
 63.5  0.025  i
 63.6  0.025  i
 63.7  0.025  i
 63.8  0.025  i
 63.9  0.025  i
 64  0.025  i
 64.1  0.025  i
 64.2  0.025  i
 64.3  0.025  i
 64.4  0.025  i
 64.5  0.025  i
 64.6  0.025  i
 64.7  0.025  i
 64.8  0.025  i
 64.9  0.025  i
 65  0.025  i
 65.1  0.025  i
 65.2  0.025  i
 65.3  0.025  i
 65.4  0.025  i
 65.5  0.025  i
 65.6  0.025  i
 65.7  0.025  i
 65.8  0.025  i
 65.9  0.025  i
 66  0.025  i
 66.1  0.025  i
 66.2  0.025  i
 66.3  0.025  i
 66.4  0.025  i
 66.5  0.025  i
 66.6  0.025  i
 66.7  0.025  i
 66.8  0.025  i
 66.9  0.025  i
 67  0.025  i
 67.1  0.025  i
 67.2  0.025  i
 67.3  0.025  i
 67.4  0.025  i
 67.5  0.025  i
 67.6  0.025  i
 67.7  0.025  i
 67.8  0.025  i
 67.9  0.025  i
 68  0.025  i
 68.1  0.025  i
 68.2  0.025  i
 68.3  0.025  i
 68.4  0.025  i
 68.5  0.025  i
 68.6  0.025  i
 68.7  0.025  i
 68.8  0.025  i
 68.9  0.025  i
 69  0.025  i
 69.1  0.025  i
 69.2  0.025  i
 69.3  0.025  i
 69.4  0.025  i
 69.5  0.025  i
 69.6  0.025  i
 69.7  0.025  i
 69.8  0.025  i
 69.9  0.025  i
 70  0.025  i
 70.1  0.025  i
 70.2  0.025  i
 70.3  0.025  i
 70.4  0.025  i
 70.5  0.025  i
 70.6  0.025  i
 70.7  0.025  i
 70.8  0.025  i
 70.9  0.025  i
 71  0.025  i
 71.1  0.025  i
 71.2  0.025  i
 71.3  0.025  i
 71.4  0.025  i
 71.5  0.025  i
 71.6  0.025  i
 71.7  0.025  i
 71.8  0.025  i
 71.9  0.025  i
 72  0.025  i
 72.1  0.025  i
 72.2  0.025  i
 72.3  0.025  i
 72.4  0.025  i
 72.5  0.025  i
 72.6  0.025  i
 72.7  0.025  i
 72.8  0.025  i
 72.9  0.025  i
 73  0.025  i
 73.1  0.025  i
 73.2  0.025  i
 73.3  0.025  i
 73.4  0.025  i
 73.5  0.025  i
 73.6  0.025  i
 73.7  0.025  i
 73.8  0.025  i
 73.9  0.025  i
 74  0.025  i
 74.1  0.025  i
 74.2  0.025  i
 74.3  0.025  i
 74.4  0.025  i
 74.5  0.025  i
 74.6  0.025  i
 74.7  0.025  i
 74.8  0.025  i
 74.9  0.025  i
 75  0.025  i
 75.1  0.025  i
 75.2  0.025  i
 75.3  0.025  i
 75.4  0.025  i
 75.5  0.025  i
 75.6  0.025  i
 75.7  0.025  i
 75.8  0.025  i
 75.9  0.025  i
 76  0.025  i
 76.1  0.025  i
 76.2  0.025  i
 76.3  0.025  i
 76.4  0.025  i
 76.5  0.025  i
 76.6  0.025  i
 76.7  0.025  i
 76.8  0.025  i
 76.9  0.025  i
 77  0.025  i
 77.1  0.025  i
 77.2  0.025  i
 77.3  0.025  i
 77.4  0.025  i
 77.5  0.025  i
 77.6  0.025  i
 77.7  0.025  i
 77.8  0.025  i
 77.9  0.025  i
 78  0.025  i
 78.1  0.025  i
 78.2  0.025  i
 78.3  0.025  i
 78.4  0.025  i
 78.5  0.025  i
 78.6  0.025  i
 78.7  0.025  i
 78.8  0.025  i
 78.9  0.025  i
 79  0.025  i
 79.1  0.025  i
 79.2  0.025  i
 79.3  0.025  i
 79.4  0.025  i
 79.5  0.025  i
 79.6  0.025  i
 79.7  0.025  i
 79.8  0.025  i
 79.9  0.025  i
 80  0.025  i
 80.1  0.025  i
 80.2  0.025  i
 80.3  0.025  i
 80.4  0.025  i
 80.5  0.025  i
 80.6  0.025  i
 80.7  0.025  i
 80.8  0.025  i
 80.9  0.025  i
 81  0.025  i
 81.1  0.025  i
 81.2  0.025  i
 81.3  0.025  i
 81.4  0.025  i
 81.5  0.025  i
 81.6  0.025  i
 81.7  0.025  i
 81.8  0.025  i
 81.9  0.025  i
 82  0.025  i
 82.1  0.025  i
 82.2  0.025  i
 82.3  0.025  i
 82.4  0.025  i
 82.5  0.025  i
 82.6  0.025  i
 82.7  0.025  i
 82.8  0.025  i
 82.9  0.025  i
 83  0.025  i
 83.1  0.025  i
 83.2  0.025  i
 83.3  0.025  i
 83.4  0.025  i
 83.5  0.025  i
 83.6  0.025  i
 83.7  0.025  i
 83.8  0.025  i
 83.9  0.025  i
 84  0.025  i
 84.1  0.025  i
 84.2  0.025  i
 84.3  0.025  i
 84.4  0.025  i
 84.5  0.025  i
 84.6  0.025  i
 84.7  0.025  i
 84.8  0.025  i
 84.9  0.025  i
 85  0.025  i
 85.1  0.025  i
 85.2  0.025  i
 85.3  0.025  i
 85.4  0.025  i
 85.5  0.025  i
 85.6  0.025  i
 85.7  0.025  i
 85.8  0.025  i
 85.9  0.025  i
 86  0.025  i
 86.1  0.025  i
 86.2  0.025  i
 86.3  0.025  i
 86.4  0.025  i
 86.5  0.025  i
 86.6  0.025  i
 86.7  0.025  i
 86.8  0.025  i
 86.9  0.025  i
 87  0.025  i
 87.1  0.025  i
 87.2  0.025  i
 87.3  0.025  i
 87.4  0.025  i
 87.5  0.025  i
 87.6  0.025  i
 87.7  0.025  i
 87.8  0.025  i
 87.9  0.025  i
 88  0.025  i
 88.1  0.025  i
 88.2  0.025  i
 88.3  0.025  i
 88.4  0.025  i
 88.5  0.025  i
 88.6  0.025  i
 88.7  0.025  i
 88.8  0.025  i
 88.9  0.025  i
 89  0.025  i
 89.1  0.025  i
 89.2  0.025  i
 89.3  0.025  i
 89.4  0.025  i
 89.5  0.025  i
 89.6  0.025  i
 89.7  0.025  i
 89.8  0.025  i
 89.9  0.025  i
 90  0.025  i
 90.1  0.025  i
 90.2  0.025  i
 90.3  0.025  i
 90.4  0.025  i
 90.5  0.025  i
 90.6  0.025  i
 90.7  0.025  i
 90.8  0.025  i
 90.9  0.025  i
 91  0.025  i
 91.1  0.025  i
 91.2  0.025  i
 91.3  0.025  i
 91.4  0.025  i
 91.5  0.025  i
 91.6  0.025  i
 91.7  0.025  i
 91.8  0.025  i
 91.9  0.025  i
 92  0.025  i
 92.1  0.025  i
 92.2  0.025  i
 92.3  0.025  i
 92.4  0.025  i
 92.5  0.025  i
 92.6  0.025  i
 92.7  0.025  i
 92.8  0.025  i
 92.9  0.025  i
 93  0.025  i
 93.1  0.025  i
 93.2  0.025  i
 93.3  0.025  i
 93.4  0.025  i
 93.5  0.025  i
 93.6  0.025  i
 93.7  0.025  i
 93.8  0.025  i
 93.9  0.025  i
 94  0.025  i
 94.1  0.025  i
 94.2  0.025  i
 94.3  0.025  i
 94.4  0.025  i
 94.5  0.025  i
 94.6  0.025  i
 94.7  0.025  i
 94.8  0.025  i
 94.9  0.025  i
 95  0.025  i
 95.1  0.025  i
 95.2  0.025  i
 95.3  0.025  i
 95.4  0.025  i
 95.5  0.025  i
 95.6  0.025  i
 95.7  0.025  i
 95.8  0.025  i
 95.9  0.025  i
 96  0.025  i
 96.1  0.025  i
 96.2  0.025  i
 96.3  0.025  i
 96.4  0.025  i
 96.5  0.025  i
 96.6  0.025  i
 96.7  0.025  i
 96.8  0.025  i
 96.9  0.025  i
 97  0.025  i
 97.1  0.025  i
 97.2  0.025  i
 97.3  0.025  i
 97.4  0.025  i
 97.5  0.025  i
 97.6  0.025  i
 97.7  0.025  i
 97.8  0.025  i
 97.9  0.025  i
 98  0.025  i
 98.1  0.025  i
 98.2  0.025  i
 98.3  0.025  i
 98.4  0.025  i
 98.5  0.025  i
 98.6  0.025  i
 98.7  0.025  i
 98.8  0.025  i
 98.9  0.025  i
 99  0.025  i
 99.1  0.025  i
 99.2  0.025  i
 99.3  0.025  i
 99.4  0.025  i
 99.5  0.025  i
 99.6  0.025  i
 99.7  0.025  i
 99.8  0.025  i
 99.9  0.025  i

