"Date","September-13-2025"
"Time","01h09m57s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
8.999995e-01,-4.900928e-01,-7.277239e-01,-4.798197e-01,-6.197934e+01,-1.433681e+01,2.549536e-01,-1.466014e+02,9.756310e+01,-3.375016e+01,4.216812e-07,
9.299995e-01,-4.896744e-01,-7.282642e-01,-4.794270e-01,-6.195816e+01,-1.432399e+01,2.551628e-01,-1.466425e+02,9.766833e+01,-3.375206e+01,4.214968e-07,
9.599995e-01,-4.903158e-01,-7.276627e-01,-4.796847e-01,-6.198650e+01,-1.433241e+01,2.548421e-01,-1.466066e+02,9.763795e+01,-3.375448e+01,4.212618e-07,
9.899995e-01,-4.901058e-01,-7.278982e-01,-4.795420e-01,-6.197651e+01,-1.432775e+01,2.549471e-01,-1.466230e+02,9.762717e+01,-3.375404e+01,4.213046e-07,
1.019999e+00,-4.902149e-01,-7.278112e-01,-4.795626e-01,-6.198106e+01,-1.432842e+01,2.548925e-01,-1.466187e+02,9.759135e+01,-3.375160e+01,4.215414e-07,
1.049999e+00,-4.902521e-01,-7.277976e-01,-4.795451e-01,-6.198231e+01,-1.432785e+01,2.548739e-01,-1.466192e+02,9.765012e+01,-3.375042e+01,4.216561e-07,
1.079999e+00,-4.900046e-01,-7.279271e-01,-4.796015e-01,-6.197325e+01,-1.432969e+01,2.549977e-01,-1.466207e+02,9.760090e+01,-3.374961e+01,4.217340e-07,
1.109999e+00,-4.896025e-01,-7.279387e-01,-4.799945e-01,-6.196214e+01,-1.434252e+01,2.551988e-01,-1.465996e+02,9.758576e+01,-3.375011e+01,4.216855e-07,
1.139999e+00,-4.884786e-01,-7.287611e-01,-4.798915e-01,-6.191670e+01,-1.433916e+01,2.557607e-01,-1.466350e+02,9.745927e+01,-3.374785e+01,4.219050e-07,
1.169999e+00,-4.898556e-01,-7.278744e-01,-4.798337e-01,-6.197017e+01,-1.433727e+01,2.550722e-01,-1.466061e+02,9.755331e+01,-3.374986e+01,4.217101e-07,
1.199999e+00,-4.899217e-01,-7.279828e-01,-4.796017e-01,-6.196999e+01,-1.432970e+01,2.550392e-01,-1.466227e+02,9.762870e+01,-3.375068e+01,4.216307e-07,
1.229999e+00,-4.893597e-01,-7.282803e-01,-4.797238e-01,-6.194934e+01,-1.433368e+01,2.553201e-01,-1.466268e+02,9.755515e+01,-3.374827e+01,4.218642e-07,
1.259999e+00,-4.906677e-01,-7.275186e-01,-4.795435e-01,-6.199865e+01,-1.432780e+01,2.546661e-01,-1.466091e+02,9.764047e+01,-3.375144e+01,4.215565e-07,
1.289999e+00,-4.902466e-01,-7.278018e-01,-4.795443e-01,-6.198209e+01,-1.432782e+01,2.548767e-01,-1.466193e+02,9.764125e+01,-3.374855e+01,4.218373e-07,
1.319999e+00,-4.903458e-01,-7.275816e-01,-4.797771e-01,-6.198879e+01,-1.433542e+01,2.548271e-01,-1.465986e+02,9.763316e+01,-3.374890e+01,4.218035e-07,
1.349999e+00,-4.903400e-01,-7.276796e-01,-4.796342e-01,-6.198684e+01,-1.433076e+01,2.548300e-01,-1.466100e+02,9.769576e+01,-3.374958e+01,4.217369e-07,
1.379999e+00,-4.900628e-01,-7.279188e-01,-4.795547e-01,-6.197498e+01,-1.432816e+01,2.549686e-01,-1.466230e+02,9.766325e+01,-3.375069e+01,4.216292e-07,
1.409999e+00,-4.902945e-01,-7.277268e-01,-4.796092e-01,-6.198475e+01,-1.432994e+01,2.548528e-01,-1.466131e+02,9.762856e+01,-3.375236e+01,4.214674e-07,
1.439999e+00,-4.900591e-01,-7.281020e-01,-4.792802e-01,-6.197153e+01,-1.431920e+01,2.549704e-01,-1.466447e+02,9.771132e+01,-3.375454e+01,4.212556e-07,
1.469999e+00,-4.899291e-01,-7.280013e-01,-4.795661e-01,-6.196985e+01,-1.432853e+01,2.550355e-01,-1.466254e+02,9.762550e+01,-3.375380e+01,4.213275e-07,
1.499999e+00,-4.907473e-01,-7.276153e-01,-4.793152e-01,-6.199904e+01,-1.432034e+01,2.546263e-01,-1.466252e+02,9.775407e+01,-3.375761e+01,4.209581e-07,
1.529999e+00,-4.906558e-01,-7.276907e-01,-4.792943e-01,-6.199519e+01,-1.431966e+01,2.546721e-01,-1.466291e+02,9.771064e+01,-3.375681e+01,4.210360e-07,
1.559999e+00,-4.896718e-01,-7.281749e-01,-4.795652e-01,-6.195972e+01,-1.432850e+01,2.551641e-01,-1.466317e+02,9.760831e+01,-3.375512e+01,4.211994e-07,
1.589999e+00,-4.898841e-01,-7.282366e-01,-4.792547e-01,-6.196434e+01,-1.431837e+01,2.550579e-01,-1.466510e+02,9.766795e+01,-3.375741e+01,4.209779e-07,
1.619999e+00,-4.886910e-01,-7.290071e-01,-4.793013e-01,-6.191799e+01,-1.431989e+01,2.556545e-01,-1.466762e+02,9.760278e+01,-3.375404e+01,4.213043e-07,
1.649999e+00,-4.898713e-01,-7.279975e-01,-4.796308e-01,-6.196835e+01,-1.433065e+01,2.550644e-01,-1.466217e+02,9.760719e+01,-3.375512e+01,4.212000e-07,
1.679999e+00,-4.900937e-01,-7.280040e-01,-4.793938e-01,-6.197426e+01,-1.432291e+01,2.549532e-01,-1.466349e+02,9.765379e+01,-3.375557e+01,4.211557e-07,
1.709999e+00,-4.897332e-01,-7.279643e-01,-4.798222e-01,-6.196522e+01,-1.433689e+01,2.551334e-01,-1.466100e+02,9.755224e+01,-3.375253e+01,4.214511e-07,
1.739999e+00,-4.906236e-01,-7.274145e-01,-4.797464e-01,-6.199936e+01,-1.433442e+01,2.546882e-01,-1.465942e+02,9.765234e+01,-3.375514e+01,4.211976e-07,
1.769999e+00,-4.896759e-01,-7.280485e-01,-4.797530e-01,-6.196213e+01,-1.433464e+01,2.551620e-01,-1.466168e+02,9.756993e+01,-3.375124e+01,4.215759e-07,
1.799999e+00,-4.903179e-01,-7.273841e-01,-4.801049e-01,-6.199164e+01,-1.434613e+01,2.548410e-01,-1.465735e+02,9.756096e+01,-3.375226e+01,4.214767e-07,
1.829999e+00,-4.900159e-01,-7.279314e-01,-4.795835e-01,-6.197348e+01,-1.432910e+01,2.549920e-01,-1.466219e+02,9.761386e+01,-3.375244e+01,4.214596e-07,
1.859999e+00,-4.894177e-01,-7.282862e-01,-4.796556e-01,-6.195081e+01,-1.433146e+01,2.552911e-01,-1.466308e+02,9.758389e+01,-3.375119e+01,4.215811e-07,
1.889999e+00,-4.902495e-01,-7.277997e-01,-4.795446e-01,-6.198220e+01,-1.432783e+01,2.548753e-01,-1.466193e+02,9.765322e+01,-3.375407e+01,4.213011e-07,
1.919999e+00,-4.902107e-01,-7.279083e-01,-4.794194e-01,-6.197917e+01,-1.432375e+01,2.548946e-01,-1.466301e+02,9.768813e+01,-3.375405e+01,4.213038e-07,
1.949999e+00,-4.895284e-01,-7.281379e-01,-4.797679e-01,-6.195650e+01,-1.433512e+01,2.552358e-01,-1.466192e+02,9.756121e+01,-3.375187e+01,4.215148e-07,
1.979999e+00,-4.899813e-01,-7.280714e-01,-4.794063e-01,-6.196999e+01,-1.432332e+01,2.550094e-01,-1.466367e+02,9.765810e+01,-3.375392e+01,4.213159e-07,
2.009999e+00,-4.894458e-01,-7.280823e-01,-4.799365e-01,-6.195528e+01,-1.434063e+01,2.552771e-01,-1.466080e+02,9.755994e+01,-3.375395e+01,4.213133e-07,
2.039999e+00,-4.899836e-01,-7.280648e-01,-4.794140e-01,-6.197017e+01,-1.432357e+01,2.550082e-01,-1.466360e+02,9.767705e+01,-3.375586e+01,4.211277e-07,
2.069999e+00,-4.887234e-01,-7.288214e-01,-4.795507e-01,-6.192225e+01,-1.432803e+01,2.556383e-01,-1.466558e+02,9.764469e+01,-3.375443e+01,4.212665e-07,
2.099999e+00,-4.900901e-01,-7.279149e-01,-4.795327e-01,-6.197578e+01,-1.432744e+01,2.549550e-01,-1.466241e+02,9.766627e+01,-3.375875e+01,4.208476e-07,
2.129999e+00,-4.899008e-01,-7.281308e-01,-4.793983e-01,-6.196672e+01,-1.432306e+01,2.550496e-01,-1.466393e+02,9.768834e+01,-3.375930e+01,4.207946e-07,
2.159999e+00,-4.896209e-01,-7.283866e-01,-4.792957e-01,-6.195448e+01,-1.431971e+01,2.551895e-01,-1.466541e+02,9.767313e+01,-3.375880e+01,4.208425e-07,
2.189999e+00,-4.895115e-01,-7.281749e-01,-4.797288e-01,-6.195537e+01,-1.433385e+01,2.552443e-01,-1.466227e+02,9.756189e+01,-3.375652e+01,4.210635e-07,
2.219999e+00,-4.882293e-01,-7.289930e-01,-4.797930e-01,-6.190573e+01,-1.433594e+01,2.558853e-01,-1.466487e+02,9.748015e+01,-3.375270e+01,4.214341e-07,
2.249999e+00,-4.883996e-01,-7.288078e-01,-4.799011e-01,-6.191371e+01,-1.433947e+01,2.558002e-01,-1.466361e+02,9.750626e+01,-3.375302e+01,4.214038e-07,
2.279999e+00,-4.889146e-01,-7.288004e-01,-4.793876e-01,-6.192781e+01,-1.432271e+01,2.555427e-01,-1.466640e+02,9.759210e+01,-3.375492e+01,4.212191e-07,
2.309999e+00,-4.890208e-01,-7.285043e-01,-4.797293e-01,-6.193608e+01,-1.433386e+01,2.554896e-01,-1.466346e+02,9.755816e+01,-3.375495e+01,4.212160e-07,
2.339999e+00,-4.898676e-01,-7.280335e-01,-4.795799e-01,-6.196760e+01,-1.432898e+01,2.550662e-01,-1.466258e+02,9.761926e+01,-3.375669e+01,4.210470e-07,
2.369999e+00,-4.898325e-01,-7.282138e-01,-4.793421e-01,-6.196336e+01,-1.432122e+01,2.550838e-01,-1.466453e+02,9.770391e+01,-3.375784e+01,4.209359e-07,
2.399999e+00,-4.893661e-01,-7.283884e-01,-4.795531e-01,-6.194754e+01,-1.432811e+01,2.553170e-01,-1.466401e+02,9.764689e+01,-3.375716e+01,4.210018e-07,
2.429999e+00,-4.892098e-01,-7.287938e-01,-4.790965e-01,-6.193593e+01,-1.431320e+01,2.553951e-01,-1.466798e+02,9.769445e+01,-3.375808e+01,4.209123e-07,
2.459999e+00,-4.888631e-01,-7.287938e-01,-4.794502e-01,-6.192654e+01,-1.432475e+01,2.555684e-01,-1.466604e+02,9.760248e+01,-3.375625e+01,4.210899e-07,
2.489999e+00,-4.896314e-01,-7.281637e-01,-4.796235e-01,-6.195883e+01,-1.433041e+01,2.551843e-01,-1.466281e+02,9.759122e+01,-3.375631e+01,4.210841e-07,
2.519999e+00,-4.893182e-01,-7.284480e-01,-4.795114e-01,-6.194516e+01,-1.432675e+01,2.553409e-01,-1.466445e+02,9.761309e+01,-3.375514e+01,4.211973e-07,
2.549999e+00,-4.890743e-01,-7.283356e-01,-4.799309e-01,-6.194060e+01,-1.434044e+01,2.554629e-01,-1.466174e+02,9.751950e+01,-3.375234e+01,4.214692e-07,
2.579999e+00,-4.899964e-01,-7.278775e-01,-4.796852e-01,-6.197393e+01,-1.433242e+01,2.550018e-01,-1.466144e+02,9.761766e+01,-3.375522e+01,4.211898e-07,
2.609999e+00,-4.897220e-01,-7.281147e-01,-4.796055e-01,-6.196217e+01,-1.432982e+01,2.551390e-01,-1.466273e+02,9.759286e+01,-3.375329e+01,4.213770e-07,
2.639999e+00,-4.899596e-01,-7.278899e-01,-4.797039e-01,-6.197271e+01,-1.433303e+01,2.550202e-01,-1.466138e+02,9.762411e+01,-3.375436e+01,4.212738e-07,
2.669999e+00,-4.891930e-01,-7.284925e-01,-4.795715e-01,-6.194096e+01,-1.432871e+01,2.554035e-01,-1.466428e+02,9.758484e+01,-3.375254e+01,4.214499e-07,
2.699999e+00,-4.894931e-01,-7.281309e-01,-4.798144e-01,-6.195568e+01,-1.433664e+01,2.552534e-01,-1.466164e+02,9.760211e+01,-3.375316e+01,4.213893e-07,
2.729999e+00,-4.906236e-01,-7.277455e-01,-4.792442e-01,-6.199332e+01,-1.431802e+01,2.546882e-01,-1.466338e+02,9.772339e+01,-3.375635e+01,4.210806e-07,
2.759999e+00,-4.899024e-01,-7.279768e-01,-4.796305e-01,-6.196957e+01,-1.433064e+01,2.550488e-01,-1.466209e+02,9.760486e+01,-3.375328e+01,4.213779e-07,
2.789999e+00,-4.904606e-01,-7.275987e-01,-4.796337e-01,-6.199158e+01,-1.433074e+01,2.547697e-01,-1.466071e+02,9.764163e+01,-3.375513e+01,4.211983e-07,
2.819998e+00,-4.899203e-01,-7.280636e-01,-4.794804e-01,-6.196848e+01,-1.432574e+01,2.550398e-01,-1.466323e+02,9.766941e+01,-3.375472e+01,4.212384e-07,
2.849998e+00,-4.901776e-01,-7.278970e-01,-4.794704e-01,-6.197848e+01,-1.432541e+01,2.549112e-01,-1.466268e+02,9.767248e+01,-3.375543e+01,4.211694e-07,
2.879998e+00,-4.907498e-01,-7.275314e-01,-4.794399e-01,-6.200064e+01,-1.432442e+01,2.546251e-01,-1.466153e+02,9.770710e+01,-3.375659e+01,4.210567e-07,
2.909998e+00,-4.902652e-01,-7.279186e-01,-4.793480e-01,-6.198046e+01,-1.432141e+01,2.548674e-01,-1.466343e+02,9.767314e+01,-3.375534e+01,4.211784e-07,
2.939998e+00,-4.901870e-01,-7.278143e-01,-4.795863e-01,-6.198024e+01,-1.432919e+01,2.549065e-01,-1.466175e+02,9.763604e+01,-3.375467e+01,4.212436e-07,
2.969998e+00,-4.902187e-01,-7.278873e-01,-4.794430e-01,-6.197977e+01,-1.432452e+01,2.548906e-01,-1.466280e+02,9.767298e+01,-3.375521e+01,4.211914e-07,
2.999998e+00,-4.899499e-01,-7.282243e-01,-4.792061e-01,-6.196635e+01,-1.431678e+01,2.550250e-01,-1.466532e+02,9.770609e+01,-3.375500e+01,4.212118e-07,
3.029998e+00,-4.895854e-01,-7.281305e-01,-4.797209e-01,-6.195818e+01,-1.433359e+01,2.552073e-01,-1.466215e+02,9.756099e+01,-3.375333e+01,4.213735e-07,
3.059998e+00,-4.901673e-01,-7.280178e-01,-4.792975e-01,-6.197600e+01,-1.431977e+01,2.549164e-01,-1.466407e+02,9.770291e+01,-3.375468e+01,4.212422e-07,
3.089998e+00,-4.895425e-01,-7.282440e-01,-4.795923e-01,-6.195496e+01,-1.432939e+01,2.552287e-01,-1.466327e+02,9.756944e+01,-3.375281e+01,4.214234e-07,
3.119998e+00,-4.894126e-01,-7.283854e-01,-4.795101e-01,-6.194886e+01,-1.432670e+01,2.552937e-01,-1.466423e+02,9.759195e+01,-3.375185e+01,4.215166e-07,
3.149998e+00,-4.893118e-01,-7.284266e-01,-4.795504e-01,-6.194538e+01,-1.432802e+01,2.553441e-01,-1.466416e+02,9.760394e+01,-3.375206e+01,4.214962e-07,
3.179998e+00,-4.901354e-01,-7.276620e-01,-4.798700e-01,-6.198162e+01,-1.433846e+01,2.549323e-01,-1.465964e+02,9.762928e+01,-3.375430e+01,4.212789e-07,
3.209998e+00,-4.894567e-01,-7.285076e-01,-4.792795e-01,-6.194783e+01,-1.431918e+01,2.552717e-01,-1.466594e+02,9.767808e+01,-3.375443e+01,4.212670e-07,
3.239998e+00,-4.892799e-01,-7.284671e-01,-4.795215e-01,-6.194378e+01,-1.432708e+01,2.553601e-01,-1.466446e+02,9.761349e+01,-3.375299e+01,4.214060e-07,
3.269998e+00,-4.897035e-01,-7.282668e-01,-4.793933e-01,-6.195890e+01,-1.432289e+01,2.551482e-01,-1.466445e+02,9.766634e+01,-3.375465e+01,4.212453e-07,
3.299998e+00,-4.890208e-01,-7.287158e-01,-4.794080e-01,-6.193223e+01,-1.432337e+01,2.554896e-01,-1.466599e+02,9.761420e+01,-3.375238e+01,4.214650e-07,
3.329998e+00,-4.900159e-01,-7.279852e-01,-4.795018e-01,-6.197249e+01,-1.432643e+01,2.549921e-01,-1.466283e+02,9.766528e+01,-3.375460e+01,4.212496e-07,
3.359998e+00,-4.890618e-01,-7.286297e-01,-4.794969e-01,-6.193491e+01,-1.432628e+01,2.554691e-01,-1.466519e+02,9.755314e+01,-3.375228e+01,4.214756e-07,
3.389998e+00,-4.891132e-01,-7.283331e-01,-4.798950e-01,-6.194170e+01,-1.433927e+01,2.554434e-01,-1.466193e+02,9.750993e+01,-3.375258e+01,4.214463e-07,
3.419998e+00,-4.898025e-01,-7.279735e-01,-4.797376e-01,-6.196693e+01,-1.433413e+01,2.550988e-01,-1.466149e+02,9.758093e+01,-3.375397e+01,4.213112e-07,
3.449998e+00,-4.896764e-01,-7.280835e-01,-4.796994e-01,-6.196151e+01,-1.433288e+01,2.551618e-01,-1.466210e+02,9.759310e+01,-3.375330e+01,4.213766e-07,
3.479998e+00,-4.902311e-01,-7.277142e-01,-4.796931e-01,-6.198326e+01,-1.433268e+01,2.548844e-01,-1.466080e+02,9.760329e+01,-3.375291e+01,4.214141e-07,
3.509998e+00,-4.897611e-01,-7.282249e-01,-4.793982e-01,-6.196122e+01,-1.432305e+01,2.551195e-01,-1.466427e+02,9.765639e+01,-3.375305e+01,4.214002e-07,
3.539998e+00,-4.895559e-01,-7.281641e-01,-4.797000e-01,-6.195677e+01,-1.433291e+01,2.552221e-01,-1.466239e+02,9.759234e+01,-3.375274e+01,4.214304e-07,
3.569998e+00,-4.896256e-01,-7.282413e-01,-4.795115e-01,-6.195726e+01,-1.432675e+01,2.551872e-01,-1.466370e+02,9.763099e+01,-3.375382e+01,4.213256e-07,
3.599998e+00,-4.890441e-01,-7.285578e-01,-4.796242e-01,-6.193573e+01,-1.433043e+01,2.554780e-01,-1.466423e+02,9.758127e+01,-3.375193e+01,4.215096e-07,
3.629998e+00,-4.898662e-01,-7.280140e-01,-4.796110e-01,-6.196791e+01,-1.433000e+01,2.550669e-01,-1.466234e+02,9.760899e+01,-3.375407e+01,4.213013e-07,
3.659998e+00,-4.887339e-01,-7.287572e-01,-4.796375e-01,-6.192370e+01,-1.433086e+01,2.556330e-01,-1.466488e+02,9.756748e+01,-3.375203e+01,4.214997e-07,
3.689998e+00,-4.894581e-01,-7.282843e-01,-4.796173e-01,-6.195193e+01,-1.433021e+01,2.552709e-01,-1.466328e+02,9.757343e+01,-3.375400e+01,4.213082e-07,
3.719998e+00,-4.892353e-01,-7.287313e-01,-4.791654e-01,-6.193776e+01,-1.431545e+01,2.553824e-01,-1.466737e+02,9.768171e+01,-3.375561e+01,4.211525e-07,
3.749998e+00,-4.887456e-01,-7.287847e-01,-4.795837e-01,-6.192352e+01,-1.432911e+01,2.556272e-01,-1.466527e+02,9.753207e+01,-3.375241e+01,4.214621e-07,
3.779998e+00,-4.892553e-01,-7.286002e-01,-4.793444e-01,-6.194069e+01,-1.432129e+01,2.553723e-01,-1.466592e+02,9.765068e+01,-3.375520e+01,4.211918e-07,
3.809998e+00,-4.888902e-01,-7.287754e-01,-4.794505e-01,-6.192760e+01,-1.432476e+01,2.555549e-01,-1.466597e+02,9.755679e+01,-3.375336e+01,4.213699e-07,
3.839998e+00,-4.898102e-01,-7.280472e-01,-4.796178e-01,-6.196579e+01,-1.433022e+01,2.550949e-01,-1.466242e+02,9.758957e+01,-3.375560e+01,4.211529e-07,
3.869998e+00,-4.899518e-01,-7.282339e-01,-4.791895e-01,-6.196622e+01,-1.431624e+01,2.550241e-01,-1.466545e+02,9.771594e+01,-3.375679e+01,4.210376e-07,
3.899998e+00,-4.892096e-01,-7.282026e-01,-4.799947e-01,-6.194669e+01,-1.434253e+01,2.553952e-01,-1.466091e+02,9.749816e+01,-3.375404e+01,4.213045e-07,
3.929998e+00,-4.896357e-01,-7.282520e-01,-4.794850e-01,-6.195733e+01,-1.432589e+01,2.551822e-01,-1.466389e+02,9.763619e+01,-3.375628e+01,4.210870e-07,
3.959998e+00,-4.889605e-01,-7.286701e-01,-4.795388e-01,-6.193143e+01,-1.432764e+01,2.555197e-01,-1.466510e+02,9.757906e+01,-3.375386e+01,4.213222e-07,
3.989998e+00,-4.900348e-01,-7.279311e-01,-4.795645e-01,-6.197399e+01,-1.432848e+01,2.549826e-01,-1.466229e+02,9.761334e+01,-3.375616e+01,4.210987e-07,
4.019998e+00,-4.893203e-01,-7.285436e-01,-4.793640e-01,-6.194348e+01,-1.432194e+01,2.553399e-01,-1.466561e+02,9.766096e+01,-3.375519e+01,4.211929e-07,
4.049998e+00,-4.892740e-01,-7.284384e-01,-4.795711e-01,-6.194414e+01,-1.432870e+01,2.553630e-01,-1.466409e+02,9.761042e+01,-3.375356e+01,4.213510e-07,
